soc,ocv_V,v_cut_V
0.38596491228070173,3.5927894736842103,3.3
0.38847117794486213,3.5935413533834586,3.3
0.39097744360902253,3.5942932330827064,3.3
0.39348370927318294,3.5950451127819547,3.3
0.39598997493734334,3.595796992481203,3.3
0.39849624060150374,3.5965488721804513,3.3
0.40100250626566414,3.5973208020050125,3.3
0.40350877192982454,3.598122807017544,3.3
0.40601503759398494,3.5989248120300754,3.3
0.40852130325814534,3.5997268170426064,3.3
0.41102756892230574,3.600528822055138,3.3
0.41353383458646614,3.6013308270676694,3.3
0.41604010025062654,3.6021328320802004,3.3
0.41854636591478694,3.602934837092732,3.3
0.42105263157894735,3.6037368421052633,3.3
0.42355889724310775,3.6045388471177944,3.3
0.42606516290726815,3.605340852130326,3.3
0.42857142857142855,3.6061428571428573,3.3
0.43107769423558895,3.6069448621553883,3.3
0.43358395989974935,3.60774686716792,3.3
0.43609022556390975,3.6085488721804513,3.3
0.43859649122807015,3.6093508771929823,3.3
0.44110275689223055,3.610152882205514,3.3
0.44360902255639095,3.6109548872180453,3.3
0.44611528822055135,3.6117568922305763,3.3
0.44862155388471175,3.6125588972431077,3.3
0.45112781954887216,3.6134736842105264,3.3
0.45363408521303256,3.614526315789474,3.3
0.45614035087719296,3.615578947368421,3.3
0.45864661654135336,3.6166315789473686,3.3
0.46115288220551376,3.617684210526316,3.3
0.46365914786967416,3.6187368421052635,3.3
0.46616541353383456,3.6197894736842104,3.3
0.46867167919799496,3.620842105263158,3.3
0.47117794486215536,3.621894736842105,3.3
0.47368421052631576,3.6229473684210527,3.3
0.47619047619047616,3.6239999999999997,3.3
0.47869674185463656,3.6250526315789475,3.3
0.48120300751879697,3.6261052631578945,3.3
0.48370927318295737,3.6271578947368424,3.3
0.48621553884711777,3.6282105263157893,3.3
0.48872180451127817,3.629263157894737,3.3
0.49122807017543857,3.630315789473684,3.3
0.49373433583959897,3.631368421052631,3.3
0.49624060150375937,3.632421052631579,3.3
0.49874686716791977,3.633473684210526,3.3
