scenario_id,scenario_title_zh,alpha,alpha_ref,seed,tte_h,tte_ref_h,delta_tte_pct,status,min_headroom_margin
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000053,18.113888888888887,17.822222222222223,1.6365336658353982,cutoff,0.9427543859225294
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000054,18.142392457585355,17.8493759230092,1.6416066076485798,cutoff,0.9435011831327224
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000055,18.072222222222223,17.82777777777778,1.3711436584605747,cutoff,0.9426498379820006
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000056,18.094643201833804,17.84722222222222,1.386327667862566,cutoff,0.9432086270931045
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000057,18.121404955090103,17.872940574288457,1.3901706871844066,cutoff,0.9431767737980534
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000058,18.094165964406997,17.831179322072092,1.4748695954696076,cutoff,0.9432764844725
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000059,17.997222222222224,17.79722222222222,1.1237708756048232,cutoff,0.9434311816270509
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000060,18.05118933953997,17.872271039366403,1.0010943756362713,cutoff,0.9431959165128215
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000061,18.05341135747844,17.778972837683476,1.543612908914938,cutoff,0.9432448342416727
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000062,18.068534972552204,17.89838416502505,0.9506489857315895,cutoff,0.9434062867309251
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000063,18.055555555555557,17.925896605657822,0.7233052424100863,cutoff,0.9440918595641158
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000064,18.117537795521418,17.87489838591792,1.3574309871022976,cutoff,0.9441033381673157
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000065,18.068915510036216,17.83452243229448,1.314266073743024,cutoff,0.9435636520460123
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000066,18.02579205602032,17.844444444444445,1.0162693052197327,cutoff,0.9433456288341792
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000067,18.120673073274663,17.82639534736626,1.6507977085332552,cutoff,0.9433795380737534
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000068,18.06993217578632,17.841666666666665,1.2793956606426264,cutoff,0.9430857662182233
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000069,18.139573675615768,17.923248729516068,1.206951649024741,cutoff,0.9434193258792009
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000070,18.07777777777778,17.9,0.9931719428926297,cutoff,0.9434656993737496
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000071,18.040152138105114,17.830423174636326,1.1762422092546059,cutoff,0.9430203466340475
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000072,18.03960128162715,17.788888888888888,1.409376348934637,cutoff,0.9430367174162388
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000073,18.025608278143427,17.809299420172312,1.214583756877627,cutoff,0.9431189058537489
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000074,18.102063557064657,17.769565065738167,1.8711684281321352,cutoff,0.9435343234081217
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000075,18.04797704372355,17.828144482296384,1.233064728892351,cutoff,0.9436473710675745
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000076,18.086414954945546,17.876861040121085,1.172207550051202,cutoff,0.9434559646678997
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000077,18.075960515361896,17.853532627305285,1.245848049793959,cutoff,0.9431506224081615
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000078,18.09406373692406,17.841006285125406,1.4184034675759036,cutoff,0.9436857779083289
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000079,18.018310362200406,17.819444444444443,1.1160051503062633,cutoff,0.9431491027800069
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000000,18.20329366772167,17.836112016630274,2.0586417642423336,cutoff,0.9425749222050075
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000001,18.16058881608201,17.796984544141523,2.0430667399786047,cutoff,0.9379709306454548
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000002,18.18973669352519,17.906992508194698,1.5789596449604941,cutoff,0.938010208470129
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000003,18.212786238717218,17.81111111111111,2.2551941038396577,cutoff,0.9369924379624307
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000004,18.266666666666666,17.91502908965693,1.962807736732902,cutoff,0.9427444798594414
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000005,18.204556846825195,17.89710022061708,1.7179130832263618,cutoff,0.938565214159024
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000006,18.19251960936385,17.79897445282101,2.211055235715924,cutoff,0.9381421350348721
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000007,18.20277777777778,17.833333333333332,2.0716510903426943,cutoff,0.9421954692542188
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000008,18.147222222222222,17.83888888888889,1.7284335098100294,cutoff,0.9372079015605735
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000009,18.23171263290518,17.845646614776044,2.1633624517111962,cutoff,0.9431846383067359
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000010,18.22146331006405,17.844444444444445,2.1128080887773577,cutoff,0.9425977309842432
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000011,18.188098528192246,17.881337756074593,1.7155359196402424,cutoff,0.9375921438657102
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000012,18.189934602643934,17.872222222222224,1.7776881714612327,cutoff,0.937811246770122
