phone_test_id,duration_s_est,throughput_MBps,radio_mode,obs_radio_w,wlan_w,cell_w
176,33.86667640758215,0.09432449058641071,wifi,0.21222997582681488,0.20804262799343903,0.004187347833375852
177,30.22202477731723,0.03627520022493073,wifi,0.20321241031018922,0.19692884405484004,0.006283566255349204
178,34.28385844840172,0.03429963992442106,wifi,0.20226035508107126,0.19720274786664238,0.005057607214428857
179,29.807576369513292,0.20094350931953348,wifi,0.2324287187349443,0.2278988354376704,0.004529883297273907
18,30.81924419288989,0.17918171404326658,wifi,0.22078501474088552,0.21325322331771468,0.007531791423170827
180,31.277517610381356,0.10719220245558105,wifi,0.1425825422124136,0.136344277964114,0.006238264248299585
181,30.03546459693477,0.21916767688926642,wifi,0.19649877063986676,0.19111135094583528,0.005387419694031458
182,29.513519323370435,0.03652434628988519,wifi,0.20094603640561023,0.1961820130324941,0.004764023373116125
183,25.049182590675752,0.06241824436147482,wifi,0.21173290269938455,0.20684188106587562,0.004891021633508924
184,26.191497420409416,0.06271806356210702,wifi,0.21354240406740033,0.20792161932527303,0.005620784742127327
185,24.835188327420177,0.045217937758100915,wifi,0.21088977441645293,0.2057411585452994,0.005148615871153538
186,26.67779695342156,0.036165654970856095,wifi,0.20377297002801478,0.19917716281913328,0.004595807208881498
187,31.718105724504078,0.03223537398105404,wifi,0.2030173542139424,0.19723282339149814,0.005784530822444273
188,31.34473040634785,0.035115408099892054,wifi,0.20311113291495425,0.19740633951628708,0.005704793398667189
189,29.83200162997352,0.039448945283563415,wifi,0.19999879974828452,0.1959361063340879,0.0040626934141966345
19,30.0295094774004,0.029020587254542193,wifi,0.20828449884935535,0.20125069106414234,0.007033807785212991
190,29.98339882227825,0.07391126713604551,wifi,0.20714568785926668,0.20188622933310973,0.005259458526156942
191,29.756721505361384,0.06303748884641179,wifi,0.20304982968101182,0.1978196867008223,0.005230142980189491
192,29.896967846377102,0.06548881512200774,wifi,0.20451055032025447,0.1990577863584305,0.005452763961823966
193,30.059733754343565,0.10886134344177795,wifi,0.2176977542276319,0.21221927593757864,0.005478478290053279
194,34.03656540594337,0.08758862606858177,wifi,0.21455346143437076,0.20923472953955308,0.005318731894817686
195,34.2680773662922,0.027564400240590543,wifi,0.19865160522277955,0.19390476614045438,0.00474683908232517
196,31.930321142436064,0.02715622546143442,wifi,0.2063599499769053,0.20153240514241721,0.004827544834488068
197,29.99212464864336,0.028899753190349806,wifi,0.2059717001878122,0.2011262893826174,0.004845410805194805
198,30.017113802905616,0.041948536700357704,wifi,0.20268116014830864,0.1969819480753208,0.005699212072987835
199,32.16302667827871,0.036610578095724704,wifi,0.2081320385907874,0.20317863878850184,0.004953399802285579
2,29.72634187882264,0.06567861622391215,wifi,0.20801096623940724,0.200528110760976,0.0074828554784312044
20,29.850095674356087,0.036836833355433446,wifi,0.2062631489911263,0.19955070502645503,0.006712443964671246
200,32.83439952861079,0.026408066309982138,wifi,0.19733258860848107,0.19205629402489627,0.005276294583584791
201,30.506565375738237,0.09853842813752858,wifi,0.2217954599817032,0.21628161681715127,0.005513843164551928
202,32.661592014077705,0.033682038509507864,wifi,0.20354087307162147,0.1973334188392516,0.006207454232369898
203,29.441263646192986,0.10851731903882213,wifi,0.21067580978746786,0.2059734352497966,0.004702374537671233
204,30.456013550707098,0.034503366576536174,wifi,0.19910843884181245,0.19259312277578533,0.006515316066027137
205,29.633331095160347,0.14711525295622221,wifi,0.22244298890161154,0.21590031532562284,0.0065426735759887234
206,34.348067358280296,0.09515504805285903,wifi,0.20831364806836078,0.20407001216379403,0.004243635904566745
