test_id,duration_s,soc0,temp_c,brightness_nits,cpu_load,gpu_load,gps_on,obs_total_w,pred_total_w,obs_screen_w,obs_cpu_w,obs_gpu_w,obs_radio_w,obs_gps_w,obs_background_w,obs_base_w,pred_screen_w,pred_cpu_w,pred_gpu_w,pred_radio_w,pred_gps_w,pred_background_w,pred_base_w
470.0,29.992661105294477,0.35,44.698666666666654,50.0,0.6170398717093066,0.9334788888888887,0.0,2.9582817172677434,3.467251018557105,0.2176377404427387,1.610094351894521,0.3753217548065025,0.2028643726030691,0.0005045396253786,0.3002690009728207,0.5024299034135518,0.1941141481437501,1.962532454078954,0.4879178043350385,0.1264328291217696,0.0,0.4073617345538894,0.1532719352833055
363.0,29.83303386455767,0.89,45.3352,340.0,0.5033916835990607,0.92163,0.0,2.951818423825118,3.1852115117269086,0.4993996579533322,1.3255278913165502,0.3743722434616203,0.2272532655706955,0.0005489861024877,0.3024506763427599,0.464021872342235,0.3532605246210464,1.4807335298758773,0.48080235234427,0.1658395248869345,0.0,0.4156835316750744,0.1532719352833055
93.0,30.049772978620876,0.52,46.551666666666655,260.0,0.4330250522803114,0.7202077777777778,0.0,2.9292077202255036,2.786589592531818,0.4410761007391965,1.561023358123646,0.2562961561898412,0.2106950601492393,0.0004928255510646,0.3012203524813533,0.4056880245375771,0.2782596473198788,1.3142039861849428,0.3620786926715837,0.1290432420056958,0.0,0.4141119760260129,0.1532719352833055
597.0,33.50962818856258,0.43,44.736,445.0,0.4348343626251391,0.6859611111111111,0.0,2.92624813525889,2.8347551390377133,0.3122469691350776,1.634398594588962,0.2733351308969111,0.1984457432854109,0.0004900699813918,0.326513102337179,0.4485368693535781,0.3709779187584417,1.3213469428953366,0.3423504552499919,0.0959093831473204,0.0,0.4152783906629209,0.1532719352833055
980.0,29.64423069556815,0.62,44.454699999999995,330.0,0.6032268601532567,0.8548622222222222,0.0,2.9247473105437014,3.3620233499926244,0.4337371797770571,1.5027487027983468,0.3122661807457159,0.2353355430457375,0.0004745067338327,0.2616017714199604,0.3762310934647839,0.323878603269519,1.889782884782853,0.4409679589024732,0.1877008184569933,0.0,0.230801036257081,0.1532719352833055
973.0,33.08971665811889,0.65,46.30028571428572,235.0,0.4309851806328019,0.7093333333333334,0.0,2.905751566065723,2.610886983152537,0.5154996577412583,1.4590835482939633,0.2559571135465486,0.2190358953379103,0.0004790818417007,0.2963285830227588,0.4023516125159355,0.2949784136458285,1.3061615314200172,0.3557987471888719,0.136853829707414,0.0,0.2282024128667005,0.1532719352833055
727.0,32.634076781835375,0.35,46.039199999999994,115.0,0.433096638487208,0.6950177777777777,0.0,2.901761236668702,2.5129726687430773,0.271624832487486,1.6841103634491144,0.2523199060093504,0.2056066418586861,0.0004814220684936,0.3167705405374587,0.4252898211142358,0.2252095994747761,1.3144864307549085,0.3475535995926631,0.0163235718998423,0.0,0.4182948259254087,0.1532719352833055
419.0,34.16462897288435,0.63,45.01114285714286,35.0,0.6177137141268075,0.9308877777777778,0.0,2.9004538020491215,3.310135090400034,0.1871464976010281,1.6218536612166212,0.3786958185777524,0.2247823384049692,0.0005193150078537,0.2964786236684278,0.4247809709910038,0.1811061667957671,1.96616910015158,0.4863606360509662,0.1608104250707886,0.0,0.2267967140072312,0.1532719352833055
314.0,30.135369831296977,0.5,46.22185714285715,465.0,0.4307030522803114,0.6678,0.0,2.8954944468403294,2.884260832456295,0.2506277275409436,1.6271509295728857,0.2749991068232616,0.2264197525744706,0.0005148029666355,0.3295533686837078,0.4522744904783192,0.3819194848639501,1.3050501017559024,0.3319478554517136,0.1586217449139874,0.0,0.4178295971470381,0.1532719352833055
763.0,29.730113386871203,0.86,46.7934,415.0,0.4098880177975528,0.6260177777777778,0.0,2.893437703402347,2.7179612998646276,0.3991993569178228,1.5263117538185695,0.2217347108217715,0.2836992114663821,0.0005075510693703,0.3020865957054429,0.3991846234450374,0.3701902231819319,1.223659651967729,0.3081776625736392,0.1128409926734441,0.0,0.4142007211441777,0.1532719352833055
