phone_test_id,radio_mode,duration_s_est,bytes_MB,throughput_MBps,P_radio_W,E_radio_J
339,wifi,30.6039847457436,3.898979,0.12740102416049826,0.2156195823768711,6.6353
34,wifi,29.91791811866096,4.261065,0.14242518423573763,0.2246889494464249,6.627065
340,wifi,30.11624811663589,6.605522,0.21933416056401728,0.22969518317761342,6.8537289999999995
341,wifi,29.435040196916315,4.202449,0.1427702823534876,0.21436871620832423,6.258893
342,wifi,34.6194668166448,2.850605,0.08234110060382122,0.20836493398079126,7.0653049999999995
343,wifi,30.016381375498582,8.530493,0.2841945833938254,0.2387620305157775,7.12229
344,wifi,29.998603670237987,5.911863,0.19707127254943663,0.22932944695234891,6.809091
345,wifi,34.248435756028144,5.523286,0.16127119029159848,0.21061687563648362,7.331258999999999
346,wifi,31.15320243408128,3.815947,0.12248971861157341,0.21039936491009856,6.566503
347,wifi,29.791620251002904,2.652949,0.08905017510454777,0.20487883878838267,6.085634
348,wifi,32.60343997649165,3.428745,0.1051651298903508,0.20974555385488397,6.852786
349,wifi,31.869180790577058,2.419273,0.07591261965275618,0.20522079931645176,6.491783
35,wifi,32.50549260987802,1.020066,0.03138134260085062,0.20342187090171282,6.560594999999999
350,wifi,32.32055062673663,4.429547,0.1370504807036218,0.13096213611552293,4.267843
351,wifi,29.929893020980895,3.883229,0.12974416571679195,0.21058027317053077,6.3343799999999995
352,wifi,32.18151470104143,3.111641,0.09669032141297265,0.21868890247090353,6.927879
353,wifi,32.135476104541844,3.72948,0.11605491662446217,0.21697196700159854,7.003431
354,wifi,30.88906454639269,3.882022,0.12567625653310222,0.22181302585873877,6.7815319999999994
355,wifi,33.69341219955542,4.812963,0.14284581720291026,0.22343527141830538,7.269342
356,wifi,29.76360533560466,3.806171,0.1278800386271375,0.20366143800103217,6.127619999999999
357,wifi,29.924106244737022,8.682971,0.2901664273273705,0.2624370838901889,7.845244999999999
358,wifi,32.91563846099776,5.060275,0.15373467557058013,0.2340103624680979,7.739586
359,wifi,25.27853709789732,3.349363,0.13249829240627226,0.22756985493422718,5.6981839999999995
36,wifi,32.096993579069185,1.255533,0.03911684117414496,0.20896674475817292,6.708583
360,wifi,25.0172385395162,3.040245,0.12152600276796155,0.22781770012067726,5.710954999999999
361,wifi,29.858940037571625,4.985312,0.16696212235688748,0.23359869074035858,6.949985
362,wifi,34.31443192240544,3.586857,0.10452910915473963,0.2127688481825978,7.2897989999999995
363,wifi,29.83303386455767,5.446656,0.18257130752198664,0.22725326557069553,6.708743
364,wifi,34.143317521744635,6.766084,0.19816715220162562,0.2437810352663911,7.8433589999999995
365,wifi,32.18030010227244,5.057447,0.15715972144221438,0.23812900433356854,7.223268
366,wifi,29.703301602408864,2.49828,0.08410782186574826,0.21491464691981277,6.384989999999999
367,wifi,34.69518095413421,9.326383,0.26880917590051323,0.2562975751369685,8.737651
368,wifi,33.94771235398182,2.186201,0.06439906692986853,0.21210890146348602,7.150245
369,wifi,34.23267471532118,15.691363,0.45837385277339054,0.28103602994669796,9.463049
37,wifi,29.97691805325416,2.104001,0.07018736870355487,0.22011203897289477,6.566801
370,wifi,33.34031432442561,2.653937,0.07960143909188301,0.214774222363834,7.1574919999999995
371,wifi,29.91057235808218,2.730182,0.09127815968597718,0.2222287315314603,6.711202999999999
372,wifi,30.243046598453745,3.040939,0.1005500219728351,0.2220535056156653,6.654573
373,wifi,34.33834259735689,2.263739,0.0659245271836226,0.20883756123313535,7.1103559999999995
374,wifi,24.520927866562737,3.819508,0.15576523126632427,0.22408317347747903,5.398353
375,wifi,32.692503147166114,2.652107,0.08112278793891904,0.20949934796662006,6.9092839999999995
376,wifi,29.684316455669087,2.340991,0.07886289056027494,0.20728246930723154,6.131202999999999
377,wifi,30.826801713123192,3.194731,0.10363485092389522,0.21677060015860425,6.717658
378,wifi,30.183287799810962,2.731202,0.09048722651139103,0.21942074854866211,6.624451
379,wifi,30.032348819887837,2.805995,0.09343241905014872,0.21458599800065983,6.530945
38,wifi,33.8150419035346,0.867795,0.025662987568538,0.202119086482871,6.8032639999999995
380,wifi,30.467543814193697,4.360763,0.14312814405368912,0.2321252819949216,7.078351
381,wifi,29.94178425671547,2.728979,0.09114283158953472,0.21027100440758922,6.3552
382,wifi,30.353362843650856,3.115946,0.10265570955185863,0.21802189022589746,6.65264
383,wifi,30.04603398105656,10.718776,0.3567451200633661,0.2766240509104093,8.242583
384,wifi,34.265013826239986,2.807103,0.08192329979012977,0.20703401352793813,7.035601
