phone_test_id,brightness_pct,brightness_nits,apl,obs_screen_w,obs_total_w
437,78.0,390.0,0.34771241830065364,0.3575341141385788,1.8175659330064977
438,8.0,40.0,0.4470588235294118,0.15665897493411418,1.8580396494959213
439,11.0,55.0,0.44183006535947716,0.16963618395194166,1.9027551437888863
44,46.0,230.0,0.39869281045751637,0.32264539467696196,2.71510657346081
440,38.0,190.0,0.542483660130719,0.2834304802534797,2.2398635517558754
441,62.0,310.0,0.526797385620915,0.52004930231365,2.316052160773389
442,64.0,320.0,0.6901960784313725,0.5744252849399963,2.818056803119087
443,2.0,10.0,0.265359477124183,0.14518752916428007,1.941106011932575
444,2.0,10.0,0.4143790849673203,0.14389431864072078,1.7792982996914473
445,20.0,100.0,0.46013071895424834,0.2132704713014376,3.2550872350574274
446,90.0,450.0,0.5660130718954248,0.5761313937734194,2.985112582053735
447,14.0,70.0,0.4928104575163399,0.2048551227594728,3.1546825014991757
448,31.0,155.0,0.40261437908496733,0.22207328510406552,2.057922259573525
449,23.0,115.0,0.6039215686274509,0.30458549688975833,3.2554211967390754
45,47.0,235.0,0.46143790849673205,0.3965552477556282,2.4190231129291675
450,38.0,190.0,0.43529411764705883,0.3718400678868002,3.333645278512704
451,55.0,275.0,0.5620915032679739,0.3841212005080978,2.582510787424579
452,35.0,175.0,0.330718954248366,0.18456528636393066,2.460259852069806
453,29.0,145.0,0.32941176470588235,0.21032837346852667,3.021643051255534
454,48.0,240.0,0.5058823529411764,0.2834012072097633,4.212984227707169
455,19.0,95.0,0.32026143790849676,0.17871656637524733,1.9354524725454219
456,6.0,30.0,0.23398692810457516,0.1619266959238471,2.4184415001159096
457,39.0,195.0,0.4915032679738562,0.36007705402700285,2.120746588868441
458,4.0,20.0,0.33856209150326794,0.15465578001375396,2.46666551625548
459,64.0,320.0,0.48627450980392156,0.5580129954570646,3.6252424869051163
46,57.0,285.0,0.4928104575163399,0.3889679706358778,1.8424143370515997
460,43.0,215.0,0.42614379084967324,0.3951420261944149,2.0480939179226265
461,28.0,140.0,0.33856209150326794,0.1976016487074353,2.434805896743716
462,100.0,500.0,0.596078431372549,0.5961900665424634,4.063320573842333
463,79.0,395.0,0.46143790849673205,0.3414330802761074,2.0810963462075667
464,15.0,75.0,0.5294117647058824,0.20965413368129138,2.174536543282144
465,19.0,95.0,0.4300653594771242,0.19001793762414362,2.831040266336073
466,12.0,60.0,0.5450980392156862,0.17823011696137175,2.1207327830904825
467,54.0,270.0,0.6130718954248366,0.37666873535125106,2.3768004960943703
468,4.0,20.0,0.4549019607843137,0.15250091201638077,1.6272085635772853
469,40.0,200.0,0.4196078431372549,0.2435023083656965,2.1433888620292176
47,92.0,460.0,0.4366013071895425,0.4399540089344101,1.9956855483080553
470,10.0,50.0,0.7241830065359477,0.21763774044273876,2.9582817172677434
471,33.0,165.0,0.47843137254901963,0.23709677501815482,2.0802399150411555
472,42.0,210.0,0.6797385620915033,0.35672104558462925,2.2978150780149678
473,18.0,90.0,0.1843137254901961,0.1655365958861188,2.674885118677582
474,50.0,250.0,0.7215686274509804,0.5079693343221638,3.0295578319011653
475,92.0,460.0,0.665359477124183,0.8634482685834621,2.3428653470689356
476,96.0,480.0,0.5333333333333333,0.603867712999859,1.6736567105089333
477,90.0,450.0,0.3764705882352941,0.4167886462647458,2.0051714285272055
478,36.0,180.0,0.1568627450980392,0.16430499987739408,1.7107045364124178
479,4.0,20.0,0.7542483660130719,0.1693646103676636,3.206661270592417
48,72.0,360.0,0.469281045751634,0.39669806459651286,1.8005076515121126
480,21.0,105.0,0.4496732026143791,0.27543991082646374,1.6738149651574723
481,24.0,120.0,0.477124183006536,0.2193813179415627,2.289378556968155
482,26.0,130.0,0.5385620915032681,0.2571899260363194,2.5470261894860937
483,62.0,310.0,0.37777777777777777,0.3002853073542601,3.9658219505231687
484,63.0,315.0,0.5973856209150327,0.4266724307424034,1.936850822453901
485,28.0,140.0,0.4444444444444444,0.24503256154240888,1.6552563805952643
486,60.0,300.0,0.15163398692810456,0.17249807683745605,1.591967812766213
487,97.0,485.0,0.4235294117647059,0.37129527303448073,2.6099427854088137
488,3.0,15.0,0.7294117647058823,0.16390344478666205,2.656089468609187
489,79.0,395.0,0.1607843137254902,0.18981866518644147,2.168116542863962
49,92.0,460.0,0.3333333333333333,0.25379483210260284,3.665146156373449
490,35.0,175.0,0.3058823529411765,0.1934650298999156,1.3850486166941591
491,86.0,430.0,0.4993464052287582,0.5744794860000975,3.319861492461834
492,52.0,260.0,0.18823529411764706,0.16671060723428602,2.6848533527610794
493,89.0,445.0,0.6313725490196078,0.9307692945903273,2.3876946395204275
494,75.0,375.0,0.44183006535947716,0.4670831266722631,1.7484132542578885
495,19.0,95.0,0.7790849673202614,0.3097276279671934,1.3395349575817503
496,23.0,115.0,0.6928104575163399,0.27459526836356135,3.277822988674773
497,45.0,225.0,0.5777777777777778,0.4377932567559173,1.225043012500519
498,57.0,285.0,0.5150326797385621,0.3057492161159566,1.1941479995871278
499,59.0,295.0,0.34248366013071896,0.221630585029817,3.314507315911988
5,66.0,330.0,0.42745098039215684,0.33063746929510157,4.095368982309562
50,52.0,260.0,0.49019607843137253,0.3904971621371314,1.6370279783717667
500,99.0,495.0,0.6013071895424837,0.7537493802362444,2.8084832290925124
501,57.0,285.0,0.46797385620915033,0.29649617279940577,0.8665902102946526
502,91.0,455.0,0.21437908496732025,0.21128848441615658,5.533533533659724
503,6.0,30.0,0.3058823529411765,0.14583991448152558,4.198879436449643
504,52.0,260.0,0.3437908496732026,0.22613020591200342,3.1114369976505767
505,35.0,175.0,0.43529411764705883,0.24037022959171234,5.289494694495226
506,39.0,195.0,0.33464052287581697,0.18871445276114635,2.97450046022309
507,59.0,295.0,0.25620915032679736,0.20832675303676954,3.4520725710111626
508,56.0,280.0,0.4496732026143791,0.2527587599938551,4.0856227930933295
509,89.0,445.0,0.4065359477124183,0.2992248030318453,2.284088879918569
51,43.0,215.0,0.7281045751633987,0.46053885901457275,2.6981484943458205
510,12.0,60.0,0.24705882352941178,0.1450475374980419,2.4235656091621167
511,46.0,230.0,0.5163398692810457,0.2890445159492029,2.216662596228273
512,77.0,385.0,0.44575163398692813,0.33287076530646753,1.1516333755100405
513,26.0,130.0,0.7620915032679739,0.370066916741129,4.202435633144742
514,10.0,50.0,0.7490196078431373,0.21836197265524387,2.305010860382281
515,36.0,180.0,0.330718954248366,0.20025943176206987,1.994540914443036
516,59.0,295.0,0.6300653594771242,0.48660332526778577,2.793757729432454
517,10.0,50.0,0.3686274509803922,0.16462503882814142,2.1767694973502705
518,7.0,35.0,0.2366013071895425,0.14520383369107193,1.252586717968063
519,36.0,180.0,0.5320261437908497,0.25722165600484775,1.9481640238792732
52,92.0,460.0,0.4366013071895425,0.438676244485918,1.913731319581863
521,96.0,480.0,0.2366013071895425,0.25569344229414703,2.408561603659063
522,48.0,240.0,0.3934640522875817,0.26126537977033704,3.8453074898413897
523,13.0,65.0,0.44575163398692813,0.16427029050339606,1.9573954343333708
524,39.0,195.0,0.7633986928104575,0.40013852414444734,2.9988214399992494
525,91.0,455.0,0.22745098039215686,0.2645038887484867,2.738352176790282
526,75.0,375.0,0.649673202614379,0.7725793341191829,2.1991328104208265
527,9.0,45.0,0.3843137254901961,0.15325507841830818,1.600997352802723
528,97.0,485.0,0.27712418300653596,0.37620027766917236,1.5789394088573896
529,46.0,230.0,0.4091503267973856,0.36376466751417624,3.245382658155099
53,4.0,20.0,0.2784313725490196,0.14704584401315962,1.818450461892667
531,44.0,220.0,0.6967320261437908,0.5112351224511508,3.1319777029631948
532,83.0,415.0,0.47843137254901963,0.4987055752698724,2.482785344086359
533,86.0,430.0,0.4849673202614379,0.44515568800808264,1.7961969233310016
534,85.0,425.0,0.25620915032679736,0.2652672790326009,2.2032791016710354
535,29.0,145.0,0.5176470588235295,0.3011387001116405,1.8715313050856768
536,51.0,255.0,0.473202614379085,0.2664124301113442,2.327821404090689
537,37.0,185.0,0.6026143790849673,0.337745698921471,2.37923744573284
538,10.0,50.0,0.6261437908496732,0.19692109182199657,2.77320440757804
539,33.0,165.0,0.33986928104575165,0.2047319435586673,1.9692871298364851
54,87.0,435.0,0.5411764705882353,0.4400471871993049,2.1456353922476468
540,44.0,220.0,0.2797385620915033,0.2473593734368262,1.6948190927123759
541,23.0,115.0,0.6915032679738562,0.3037457853733442,2.076635183636868
542,97.0,485.0,0.5411764705882353,0.7327400010815862,2.786109545814031
543,34.0,170.0,0.6692810457516339,0.3360247608640504,2.1041405525849037
544,62.0,310.0,0.6366013071895426,0.5853640394873877,2.122509244894191
545,4.0,20.0,0.41568627450980394,0.15535846033254155,2.8836249365003956
546,46.0,230.0,0.4287581699346405,0.2702870209644142,1.7424458124717843
547,54.0,270.0,0.10980392156862745,0.16643948855288093,1.8434536278295228
548,13.0,65.0,0.45098039215686275,0.16639149935418723,2.9506690901749204
549,46.0,230.0,0.37254901960784315,0.2735672584556781,1.820933550448377
55,93.0,465.0,0.6823529411764706,0.6185932827692944,1.648701129251704
550,69.0,345.0,0.5450980392156862,0.5222681048833764,2.581613193442245
551,3.0,15.0,0.5490196078431373,0.15121415402677293,2.239127528397522
552,57.0,285.0,0.29411764705882354,0.21417267546456412,3.008132346238561
553,15.0,75.0,0.4196078431372549,0.22486652695236692,2.1836300260131396
554,54.0,270.0,0.4483660130718954,0.2770487423835682,1.7358478122570693
555,18.0,90.0,0.2823529411764706,0.162829269945939,2.0324513729282407
556,38.0,190.0,0.3803921568627451,0.2109781647054037,1.1732429274172278
557,57.0,285.0,0.40261437908496733,0.2466670247363795,4.079785249472525
558,15.0,75.0,0.4,0.22370137570178483,1.6167240026916345
559,77.0,385.0,0.5581699346405229,0.4174739865174293,2.3537295889900873
56,35.0,175.0,0.7372549019607844,0.3527437837854621,3.09231294176662
560,20.0,100.0,0.3516339869281046,0.18175709083354244,2.2126445368846976
561,8.0,40.0,0.5686274509803921,0.18474604531196728,2.603927180284691
562,63.0,315.0,0.7058823529411765,0.5235969402821533,1.7269237444366587
563,95.0,475.0,0.08888888888888889,0.1691626766944638,1.7065505910590297
564,2.0,10.0,0.4483660130718954,0.14710991584799965,2.605878426604239
565,10.0,50.0,0.596078431372549,0.1751073727737393,1.6164461779652215
566,62.0,310.0,0.322875816993464,0.23838778019203274,2.761702689884146
567,17.0,85.0,0.6875816993464052,0.2667343636386077,2.762818690479717
568,99.0,495.0,0.2928104575163399,0.29931979796234254,1.766543389038602
569,21.0,105.0,0.2169934640522876,0.1546564368962106,1.5363669409092864
57,64.0,320.0,0.5777777777777778,0.3988729900048657,2.7306267450839554
570,84.0,420.0,0.542483660130719,0.6830477330515884,2.556487309202738
571,89.0,445.0,0.3464052287581699,0.27212169322792573,1.4672469534609112
572,55.0,275.0,0.23137254901960785,0.19384359438230264,2.5040957541650073
573,93.0,465.0,0.6522875816993464,0.5395473916078011,2.3000368734183043
574,40.0,200.0,0.473202614379085,0.3000386451721587,1.7258948455776135
575,33.0,165.0,0.5450980392156862,0.26138601678376794,2.971824464790804
576,43.0,215.0,0.34248366013071896,0.2310516011743387,2.7674174175177315
577,53.0,265.0,0.49019607843137253,0.31393163250318123,1.7175048875549896
578,43.0,215.0,0.4366013071895425,0.2633028163607896,2.162013548081624
579,86.0,430.0,0.4993464052287582,0.41856317100200296,2.159311353663248
58,67.0,335.0,0.27712418300653596,0.21028588070339377,2.5032109275368475
580,56.0,280.0,0.2718954248366013,0.22966468073799381,1.6111577117207565
581,1.0,5.0,0.3411764705882353,0.1379504788208971,1.6437426552065144
582,93.0,465.0,0.3163398692810458,0.29836905367158706,2.539171709972044
583,23.0,115.0,0.49411764705882355,0.22234434738897293,1.3108529414522303
584,63.0,315.0,0.7267973856209151,0.5161332051016663,4.6180950651178145
585,59.0,295.0,0.4065359477124183,0.28027936788791435,2.488083829418614
586,78.0,390.0,0.657516339869281,0.5700414174013051,2.3857042026210205
587,76.0,380.0,0.26666666666666666,0.21757209715764897,1.7215198638844165
588,41.0,205.0,0.5581699346405229,0.4425481354363132,1.191409465546724
589,21.0,105.0,0.30065359477124187,0.17572527397429594,3.6487240703103248
59,30.0,150.0,0.6130718954248366,0.3358698690623634,2.2142926062916377
590,18.0,90.0,0.592156862745098,0.24546737367776686,2.9948617957639567
591,56.0,280.0,0.42483660130718953,0.2601807587234943,2.585051966546038
592,87.0,435.0,0.6379084967320261,0.5342576985410358,1.9587006138763774
593,29.0,145.0,0.49673202614379086,0.22014811794508118,1.6742731100153379
594,46.0,230.0,0.8052287581699347,0.5574526447100517,1.3539543853239842
595,54.0,270.0,0.3281045751633987,0.2599789000015105,2.6340412269785616
596,69.0,345.0,0.6248366013071895,0.5545928986911225,2.4912284671809877
597,89.0,445.0,0.3215686274509804,0.31224696913507766,2.92624813525889
598,65.0,325.0,0.3869281045751634,0.26104248202922414,2.1151453326200977
599,85.0,425.0,0.7725490196078432,0.8962321426396073,2.298391919205045
6,93.0,465.0,0.5542483660130719,0.4380580401609332,2.3119538561668778
60,88.0,440.0,0.5189542483660131,0.47244074162969085,1.9240782532313756
600,75.0,375.0,0.3947712418300654,0.3176591001255,7.44759757019374
601,94.0,470.0,0.5241830065359476,0.44420027855341704,3.1404732276445047
602,17.0,85.0,0.43267973856209146,0.18679156814199327,3.7262386436310337
603,45.0,225.0,0.5738562091503269,0.3146808550346651,4.311636307745043
604,87.0,435.0,0.5228758169934641,0.538606768109905,4.504282553410502
605,58.0,290.0,0.4875816993464052,0.3382018910238517,4.071918907720623
606,41.0,205.0,0.7843137254901961,0.4354839535926041,2.7757622321081317
607,49.0,245.0,0.6,0.47263168881955864,2.3425161553224667
608,87.0,435.0,0.15555555555555556,0.19589218585657905,1.8648049249410072
609,87.0,435.0,0.7163398692810458,0.7984669376586125,3.3476957094341357
61,100.0,500.0,0.3071895424836601,0.2609277528674012,2.802561673513928
610,4.0,20.0,0.6967320261437908,0.15457229504593673,1.6219502062557738
611,75.0,375.0,0.6339869281045751,0.5497974442293802,2.0574946483894263
612,81.0,405.0,0.45098039215686275,0.4091797891790589,2.16005416902336
613,42.0,210.0,0.37777777777777777,0.21215666228536026,1.7011972505199722
614,40.0,200.0,0.2679738562091503,0.19379556202328804,3.0364357295257403
615,59.0,295.0,0.47581699346405226,0.5098984909118716,1.9204730961804624
616,79.0,395.0,0.5450980392156862,0.640368033384757,2.599547328956708
617,62.0,310.0,0.4065359477124183,0.30560740495064875,2.1784581266407153
618,56.0,280.0,0.6235294117647059,0.40372002323935613,1.213454556900635
619,69.0,345.0,0.44052287581699345,0.4572707629298827,4.247425814916601
62,59.0,295.0,0.3176470588235294,0.2169468371777888,2.903435670907132
620,32.0,160.0,0.8810457516339869,0.4396227233278146,2.0981953345447018
621,74.0,370.0,0.3686274509803922,0.40037320284726585,1.8582092335774643
622,15.0,75.0,0.6692810457516339,0.2618046797056226,2.235479332732111
623,86.0,430.0,0.6235294117647059,0.4650299696486563,1.948910910342379
624,26.0,130.0,0.3281045751633987,0.22151856162171504,1.8892057989146651
625,91.0,455.0,0.7163398692810458,0.657949423977682,2.1498699257786567
626,53.0,265.0,0.5137254901960784,0.42701098830090345,1.7533199394822192
627,47.0,235.0,0.7725490196078432,0.5369548008653287,2.0430086435863877
628,66.0,330.0,0.18169934640522878,0.21478915176075491,2.8150779377488044
629,14.0,70.0,0.5241830065359476,0.21455516794424476,1.999658876159919
63,95.0,475.0,0.3790849673202615,0.44080755588944537,2.3496680392283436
630,50.0,250.0,0.6091503267973857,0.4290675601117789,1.8823146361520504
631,93.0,465.0,0.4065359477124183,0.48368697332253324,1.6326519636933887
632,54.0,270.0,0.6418300653594771,0.40757013674281084,2.1938936204260995
633,38.0,190.0,0.5633986928104575,0.3333435109243662,1.8295925526601993
634,11.0,55.0,0.3333333333333333,0.18559616456692915,2.083994512295023
635,70.0,350.0,0.6261437908496732,0.4411436041075635,2.510040195789253
636,38.0,190.0,0.4993464052287582,0.3185718915667054,1.4453826144812767
637,32.0,160.0,0.4575163398692811,0.26391595028273684,1.6265636381333264
638,82.0,410.0,0.4575163398692811,0.3341388288794517,2.28465826720092
639,47.0,235.0,0.5607843137254902,0.3211985354575775,1.680593456050214
64,65.0,325.0,0.3150326797385621,0.3118985456993519,1.9351840469914279
640,82.0,410.0,0.6235294117647059,0.486246366149474,2.8034411088318243
641,43.0,215.0,0.32026143790849676,0.21743802023427317,1.741713930034507
642,30.0,150.0,0.5084967320261438,0.3125353790926509,2.764306576464757
643,84.0,420.0,0.6797385620915033,0.5337979000000721,2.316898388953191
644,33.0,165.0,0.43529411764705883,0.21572567169553158,2.159196658690095
646,81.0,405.0,0.4718954248366013,0.45168909546311065,1.9813539998767942
647,11.0,55.0,0.6784313725490196,0.20218773179982305,1.8161907944916722
648,4.0,20.0,0.35424836601307186,0.15020037573662962,1.732076302663799
649,80.0,400.0,0.7555555555555555,0.6682335993649513,2.209729535891564
65,81.0,405.0,0.403921568627451,0.47686559742462076,1.9060318791863295
650,67.0,335.0,0.6483660130718955,0.4780682388101721,2.1297478481190364
651,25.0,125.0,0.2235294117647059,0.16131019770992172,1.8163905726931406
652,26.0,130.0,0.5529411764705883,0.22258694082080543,1.5345482595303415
653,51.0,255.0,0.45359477124183006,0.45675400091604945,4.315112564744447
654,27.0,135.0,0.47973856209150323,0.2808145066322873,2.210342660777256
655,4.0,20.0,0.3908496732026144,0.1424935981984664,1.5536037253705246
656,35.0,175.0,0.21568627450980393,0.17167304991671928,2.1400121774138405
657,29.0,145.0,0.5333333333333333,0.24435497183995156,2.801299675803274
658,14.0,70.0,0.5359477124183006,0.22610823202184036,1.7985697574112733
659,4.0,20.0,0.24836601307189543,0.1578677702835813,1.6339887915569127
66,73.0,365.0,0.5124183006535947,0.3659278255618729,2.9117906868281813
660,64.0,320.0,0.4300653594771242,0.5062980791979779,2.247322610513875
661,93.0,465.0,0.4130718954248366,0.6791935740030669,2.6427568565858306
662,90.0,450.0,0.5555555555555555,0.7119778881325952,3.271865309178313
663,83.0,415.0,0.5973856209150327,0.6455726451959595,2.195063073648485
664,86.0,430.0,0.36339869281045756,0.48712853761828806,2.896846213504985
665,6.0,30.0,0.477124183006536,0.17669803488074073,1.9772222858749122
666,77.0,385.0,0.5490196078431373,0.465352934697508,1.2498781734839683
667,31.0,155.0,0.6013071895424837,0.33700419973704493,1.8053742366047765
668,14.0,70.0,0.47581699346405226,0.1897865775785512,2.7783013276192396
669,31.0,155.0,0.5241830065359476,0.24514080307557468,1.2283794551569118
67,37.0,185.0,0.6052287581699347,0.3490706262635415,3.7442027262776607
670,75.0,375.0,0.43790849673202614,0.30964315363097833,4.1495637460118004
671,6.0,30.0,0.19477124183006536,0.14709747248786156,2.118567471868838
672,47.0,235.0,0.44313725490196076,0.28290441221672064,2.2437073466748862
673,93.0,465.0,0.36339869281045756,0.31153115386978214,2.801389268838642
674,55.0,275.0,0.3163398692810458,0.2250472019514657,2.0110143310762503
675,56.0,280.0,0.592156862745098,0.5862660748188159,1.5499593261443882
676,32.0,160.0,0.396078431372549,0.2411171259761195,1.6696788884106903
677,40.0,200.0,0.7084967320261437,0.44424519757724357,3.0701017643471937
678,61.0,305.0,0.469281045751634,0.34599931913993937,1.8233314381336334
679,21.0,105.0,0.7699346405228759,0.2778577707106877,1.7590692164990402
68,79.0,395.0,0.3581699346405229,0.2698625248819851,1.7815222153479926
680,32.0,160.0,0.4091503267973856,0.214590226874975,2.800556628145603
681,44.0,220.0,0.49019607843137253,0.2582075850420731,1.768125061333628
682,31.0,155.0,0.5686274509803921,0.2601641693464241,1.7438550074905677
683,43.0,215.0,0.5869281045751633,0.4069369569549228,2.9581842218523713
684,71.0,355.0,0.6993464052287582,0.5931763664818015,2.130090878876523
685,84.0,420.0,0.6392156862745098,0.558868013443622,2.6036190546814297
686,10.0,50.0,0.39869281045751637,0.16033659393978958,2.0807942288001904
687,72.0,360.0,0.23790849673202613,0.20720498341176594,2.236932873132496
688,65.0,325.0,0.6091503267973857,0.4658082516463302,1.9549480877006304
689,48.0,240.0,0.22483660130718955,0.19177233073269737,2.7522614649401254
69,73.0,365.0,0.4718954248366013,0.36018884637991355,3.298500438007821
690,99.0,495.0,0.4496732026143791,0.40692084789502053,2.106154715772035
691,20.0,100.0,0.4117647058823529,0.1786778881402401,1.6476434945789888
692,40.0,200.0,0.2901960784313726,0.19452307003066066,2.4549215022110977
693,45.0,225.0,0.7856209150326797,0.5360540122700537,3.1684189787546413
694,97.0,485.0,0.6104575163398692,0.7021456805549255,2.422681281107294
695,93.0,465.0,0.4117647058823529,0.31804350842238016,2.0063819652507835
696,38.0,190.0,0.1568627450980392,0.1748812427885091,2.2916530837384923
697,89.0,445.0,0.5764705882352941,0.663447724609774,3.7016588681983955
698,53.0,265.0,0.7019607843137254,0.5152837761611996,3.228827248769946
699,43.0,215.0,0.5254901960784314,0.3432654077795648,2.3271412343435203
7,19.0,95.0,0.6758169934640523,0.26852705146266803,2.8885697966290826
70,96.0,480.0,0.6732026143790849,0.8803082614130227,2.3901797188415834
700,29.0,145.0,0.4823529411764706,0.23165989631895056,2.4836879199307265
701,9.0,45.0,0.5843137254901961,0.19001391243149596,3.060480865098628
702,42.0,210.0,0.5032679738562091,0.3015032636950785,2.8285539706696787
703,79.0,395.0,0.526797385620915,0.6419715825931447,2.4753271745299705
704,65.0,325.0,0.2915032679738562,0.2213010172964828,2.20985657359927
705,67.0,335.0,0.665359477124183,0.5326159690614483,2.2822756583718786
706,4.0,20.0,0.6535947712418301,0.16324805855492142,2.1190133561045763
707,19.0,95.0,0.4980392156862745,0.19653102158970712,1.655257520853397
708,94.0,470.0,0.6235294117647059,0.7470223885569709,2.6393776497981443
709,62.0,310.0,0.2261437908496732,0.23464684292433363,2.9032479691476194
71,64.0,320.0,0.6823529411764706,0.5222580106429584,1.4479552112185956
710,77.0,385.0,0.657516339869281,0.6643195154977763,2.1628921533954664
711,21.0,105.0,0.2980392156862745,0.19593437735433328,2.2909377028562106
712,70.0,350.0,0.7516339869281046,0.6089328360991391,2.1016760607185936
713,96.0,480.0,0.7320261437908496,0.6960095053678372,2.2864900508696087
714,14.0,70.0,0.3738562091503268,0.16128045947122094,1.7811998206010347
715,34.0,170.0,0.6732026143790849,0.3052647487723684,2.429360986393816
716,83.0,415.0,0.46013071895424834,0.3927887541004175,2.9505399612284293
717,46.0,230.0,0.33986928104575165,0.268041597106914,1.640867513377733
718,20.0,100.0,0.6549019607843137,0.23511183270959748,1.7945964357036057
719,90.0,450.0,0.5372549019607843,0.4006072792234488,2.176726789948678
720,1.0,5.0,0.837908496732026,0.15123722001860754,1.4987971283842456
721,2.0,10.0,0.3071895424836601,0.14917546164054102,2.7787287917271355
722,93.0,465.0,0.2535947712418301,0.23201485023164503,2.80510179904201
723,47.0,235.0,0.44183006535947716,0.25864171132067615,2.0506084208585027
724,38.0,190.0,0.7986928104575163,0.46351302468395794,2.3975833959822603
725,82.0,410.0,0.5529411764705883,0.6524351976569102,2.4024143665207034
726,66.0,330.0,0.4013071895424836,0.3200840380291834,2.6128595643626302
727,23.0,115.0,0.7071895424836602,0.27162483248748603,2.901761236668702
728,3.0,15.0,0.5986928104575163,0.17655403915699203,2.140843493224384
729,42.0,210.0,0.8313725490196079,0.5147867491379076,1.992885796274282
73,26.0,130.0,0.4588235294117647,0.20155076943817954,2.743894219134802
730,39.0,195.0,0.4575163398692811,0.26595573732980976,2.965838482197344
731,100.0,500.0,0.31241830065359477,0.2798716561279908,2.291122659146065
732,50.0,250.0,0.41830065359477125,0.31620223548497767,2.1391743107466255
733,43.0,215.0,0.49542483660130715,0.2817546120008476,2.2344573931401537
734,67.0,335.0,0.5529411764705883,0.5794230591677069,3.1117508526697795
735,72.0,360.0,0.37516339869281046,0.42822856217740557,4.56723910220475
736,88.0,440.0,0.4666666666666667,0.35934988011466723,3.404457093395747
737,18.0,90.0,0.38823529411764707,0.19616283293264586,3.6835338968223157
738,57.0,285.0,0.4562091503267974,0.3057686170792347,4.223180383259468
739,14.0,70.0,0.4928104575163399,0.19100055698794208,2.317356212859108
74,60.0,300.0,0.657516339869281,0.5151341942766031,1.4127511915018072
740,89.0,445.0,0.4444444444444444,0.3689528934727353,4.388460140848228
741,26.0,130.0,0.6679738562091504,0.27226251129820744,2.0836230590207183
742,72.0,360.0,0.7333333333333333,0.6181460363563066,2.196054130298544
743,92.0,460.0,0.37516339869281046,0.35597868616106915,1.9127734777424361
744,63.0,315.0,0.37254901960784315,0.3323227008930309,1.8498559537630508
745,75.0,375.0,0.28627450980392155,0.3428749767117479,1.9388715499705156
746,39.0,195.0,0.36339869281045756,0.21366531100296035,1.7847711528797894
747,95.0,475.0,0.49411764705882355,0.4635550884415893,2.667208701584582
748,41.0,205.0,0.35947712418300654,0.23871584087083927,2.053504900237942
749,35.0,175.0,0.7895424836601308,0.42175440790640867,2.184549715421291
75,92.0,460.0,0.43137254901960786,0.5692261255128489,3.445779691008655
750,24.0,120.0,0.30980392156862746,0.170985014494335,1.7938363520633218
751,15.0,75.0,0.5555555555555555,0.2121806032348855,2.9147648833731163
752,16.0,80.0,0.4444444444444444,0.19249040657001282,1.7987817147733527
753,73.0,365.0,0.5333333333333333,0.3588617401450118,2.1529966906851317
754,16.0,80.0,0.44313725490196076,0.21083273041614198,1.6970822074280945
755,57.0,285.0,0.22745098039215686,0.22993068132299108,2.9767051788450125
756,49.0,245.0,0.21307189542483662,0.1760451199997276,1.872569360104363
757,90.0,450.0,0.7516339869281046,0.8888599666761512,2.7253777102475505
758,43.0,215.0,0.39215686274509803,0.38152422077033965,2.942086064428857
759,50.0,250.0,0.861437908496732,0.6415712979065623,2.2518518415131727
76,92.0,460.0,0.49673202614379086,0.39336386626999964,4.233933324543773
760,5.0,25.0,0.43137254901960786,0.15630060407323593,2.6856268360419664
761,34.0,170.0,0.22875816993464054,0.15906049102055164,2.1607063495948764
762,48.0,240.0,0.42091503267973857,0.38302804118478584,2.3979435641673144
763,83.0,415.0,0.4522875816993464,0.3991993569178228,2.893437703402347
764,54.0,270.0,0.5437908496732026,0.2995668893638499,1.8493265869924442
765,61.0,305.0,0.7816993464052288,0.5888406717040984,2.2035496036942415
766,13.0,65.0,0.5699346405228759,0.2064864728584576,2.019235032490337
767,46.0,230.0,0.37777777777777777,0.24144739915245442,2.8466686267616566
768,92.0,460.0,0.4065359477124183,0.356313155358862,2.7794487928850087
769,45.0,225.0,0.5934640522875817,0.45574527525906755,1.9470866503861093
770,25.0,125.0,0.20130718954248367,0.1642644990061888,1.7548679605383273
771,1.0,5.0,0.6392156862745098,0.14943365532418998,2.4001666912247406
772,14.0,70.0,0.4235294117647059,0.192216282443598,3.0963206069235247
773,28.0,140.0,0.4666666666666667,0.3232170554597053,2.684822000298042
774,86.0,430.0,0.8052287581699347,0.8350325848019382,3.6343772543853827
775,38.0,190.0,0.6,0.4038751000503286,2.1805468586224106
776,36.0,180.0,0.39215686274509803,0.22935224808704308,2.808349290157872
777,12.0,60.0,0.4392156862745098,0.17970722996473112,2.153331248747942
778,53.0,265.0,0.4091503267973856,0.3215048793052015,2.8592724411214356
779,53.0,265.0,0.330718954248366,0.25279538033767635,2.2148206588959716
78,38.0,190.0,0.34248366013071896,0.19181234868388883,2.1192471296797324
780,27.0,135.0,0.6509803921568628,0.2914127729942508,2.195355132708344
781,35.0,175.0,0.5359477124183006,0.32094466943249106,2.106266122564272
782,80.0,400.0,0.3895424836601307,0.2914767407106126,1.4256300302167917
783,21.0,105.0,0.6562091503267974,0.3020521321462326,3.1218107446599377
784,72.0,360.0,0.5529411764705883,0.591961824714438,3.6211819493368416
785,42.0,210.0,0.4065359477124183,0.2393353826243513,1.9772198760238904
786,65.0,325.0,0.4339869281045752,0.39199816923175984,2.7565096451965085
