t_s,t_h,step_index,i_A,v1_V,v2_V,v1_plus_v2_V
34680.263865114706,9.633406629198529,6,-0.0,6.654207481987438e-08,0.008064446129494305,0.008064512671569124
34681.27945390335,9.633688737195374,6,-0.0,6.620497410044481e-08,0.008063889819656351,0.008063956024630451
34682.29464721285,9.633970735336904,6,-0.0,6.586964107491259e-08,0.008063333647872997,0.008063399517514072
34683.29501929029,9.634248616469526,6,-0.0,6.553613612637303e-08,0.00806277773100492,0.008062843267141045
34684.29507950668,9.634526410974077,6,-0.0,6.5209151969425e-08,0.008062229967691686,0.008062295176843655
34685.31071811429,9.634808532809526,6,-0.0,6.488390043177526e-08,0.008061682412337118,0.00806174729623755
34686.3262749835,9.63509063193986,6,-0.0,6.455524266040805e-08,0.008061126365525905,0.008061190920768565
34687.34196015699,9.635372766710276,6,-0.0,6.422827589567005e-08,0.0080605704018134,0.008060634630089296
34688.35752254994,9.635654867374983,6,-0.0,6.390292419443023e-08,0.008060014406212323,0.008060078309136519
34689.373214164465,9.635937003934574,6,-0.0,6.357925961077205e-08,0.00805945851616654,0.008059522095426151
34690.38883350913,9.636219120419204,6,-0.0,6.32571934983648e-08,0.008058902593734952,0.00805896585092845
34691.40447949511,9.636501244304197,6,-0.0,6.29367815812246e-08,0.008058346749201232,0.008058409685982813
34692.41995615973,9.63678332115548,6,-0.0,6.261798428140661e-08,0.008057790928426449,0.008057853546410731
34693.43530264541,9.637065361845949,6,-0.0,6.230085454819424e-08,0.008057235238642099,0.008057297539496647
34694.43556279933,9.637343211888702,6,-0.0,6.198537126926985e-08,0.008056679658409035,0.008056741643780304
34695.43556383344,9.637620989953733,6,-0.0,6.167613771381716e-08,0.008056132370618726,0.00805619404675644
34696.435604536266,9.637898779037851,6,-0.0,6.136852637634361e-08,0.008055585261767287,0.008055646630293664
34697.45119793638,9.638180888315661,6,-0.0,6.106243714705486e-08,0.008055038168370287,0.008055099230807434
34698.46660799526,9.63846294666535,6,-0.0,6.075315004569218e-08,0.008054482604568598,0.008054543357718644
34699.46678151359,9.638740772642665,6,-0.0,6.04454849238903e-08,0.008053927179368143,0.008053987624853067
34700.48244899807,9.639022902499462,6,-0.0,6.014395962970168e-08,0.008053380125937357,0.008053440269896987
34701.48250527966,9.639300695911016,6,-0.0,5.983930253927985e-08,0.008052824635975562,0.008052884475278101
34702.49800309692,9.639582778638033,6,-0.0,5.954083601750069e-08,0.008052277721546406,0.008052337262382423
34703.51368209002,9.639864911691673,6,-0.0,5.9239284283107544e-08,0.008051722400402736,0.00805178163968702
34704.52928312915,9.640147023091432,6,-0.0,5.89392064019607e-08,0.008051167018491422,0.008051225957697824
34705.54489554158,9.640429137650438,6,-0.0,5.864067142820142e-08,0.008050611717510052,0.00805067035818148
34706.56047996936,9.640711244435934,6,-0.0,5.834364525626698e-08,0.008050056448610676,0.008050114792255933
34707.560516582016,9.640989032383894,6,-0.0,5.804813170075793e-08,0.008049501233307998,0.0080495592814397
34708.57614767593,9.641271152132202,6,-0.0,5.775860486259238e-08,0.008048954555342373,0.008049012313947236
34709.591556115774,9.641553210032159,6,-0.0,5.746604115809227e-08,0.008048399390529887,0.008048456856571046
34710.5917044314,9.641831029008722,6,-0.0,5.717502302290025e-08,0.008047844385703773,0.008047901560726796
34711.60737150484,9.642113158751345,6,-0.0,5.688981921765243e-08,0.008047297759213475,0.008047354649032694
34712.622970533965,9.642395269592768,6,-0.0,5.660164597618499e-08,0.008046742689013644,0.00804679929065962
34713.63854552827,9.642677373757854,6,-0.0,5.631495162500279e-08,0.008046187694283238,0.008046244009234864
34714.63855031673,9.64295515286576,6,-0.0,5.6029716149556956e-08,0.008045632750964525,0.008045688780680675
34715.65416847345,9.643237269020402,6,-0.0,5.575026543964152e-08,0.008045086353112997,0.008045142103378436
34716.66981759723,9.643519393777007,6,-0.0,5.5467878131549046e-08,0.008044531462172173,0.008044586930050304
34717.685407102654,9.643801501972959,6,-0.0,5.518691263215262e-08,0.008043976592586299,0.00804403177949893
34718.701018532636,9.644083616259065,6,-0.0,5.490738669528423e-08,0.008043421793839756,0.008043476701226451
34719.71664029834,9.644365733416207,6,-0.0,5.4629270590070136e-08,0.008042867021382315,0.008042921650652905
34720.71667499121,9.644643520830892,6,-0.0,5.4352560385686105e-08,0.008042312281543494,0.008042366634103881
34721.73228713296,9.644925635314712,6,-0.0,5.40814664786241e-08,0.008041766092860532,0.008041820174327011
34722.74798297299,9.645207773048053,6,-0.0,5.3807533621117006e-08,0.008041211434211713,0.008041265241745334
34723.74863589932,9.645485732194256,6,-0.0,5.3534965881421533e-08,0.008040656768113335,0.008040710303079217
34724.7631932262,9.645767553673945,6,-0.0,5.326778522518681e-08,0.00804011035428412,0.008040163622069345
34725.76346712934,9.646045407535928,6,-0.0,5.299825333313216e-08,0.008039556385765383,0.008039609384018716
34726.7790888399,9.646327524677751,6,-0.0,5.2733851221993296e-08,0.008039010253647179,0.0080390629874984
34727.77909307197,9.646605303631103,6,-0.0,5.246674178044849e-08,0.008038455779850908,0.008038508246592689
34728.77913998525,9.646883094440348,6,-0.0,5.2205061709447896e-08,0.008037909869708105,0.008037962074769815
34729.79474760575,9.647165207668264,6,-0.0,5.194467569344635e-08,0.008037363973341689,0.008037415918017382
34730.81034729151,9.647447318692086,6,-0.0,5.168156725377802e-08,0.008036809620784693,0.008036861302351947
34731.8259659194,9.647729434977611,6,-0.0,5.14197935422218e-08,0.008036255310793067,0.00803630673058661
34732.8415838255,9.64801155106264,6,-0.0,5.115934090247425e-08,0.00803570102869551,0.008035752188036413
34733.85720767639,9.648293668798997,6,-0.0,5.090020769671307e-08,0.00803514678522216,0.008035197685429856
34734.87287444408,9.648575798456688,6,-0.0,5.064238555179587e-08,0.008034592576732587,0.00803464321911814
34735.8884335689,9.648857898213583,6,-0.0,5.038585852782709e-08,0.008034038383051915,0.008034088768910442
34736.90413015579,9.649140036154385,6,-0.0,5.013065791250168e-08,0.00803348428632602,0.008033534416983934
34737.91965461435,9.649422126281763,6,-0.0,4.9876715588463755e-08,0.008032930152822842,0.008032980029538431
34738.93529517181,9.649704248658836,6,-0.0,4.962410234555943e-08,0.008032376151440992,0.008032425775543339
34739.95097724258,9.649986382567384,6,-0.0,4.93727398657131e-08,0.008031822124937417,0.008031871497677283
34740.96654776576,9.65026848549049,6,-0.0,4.912264042368777e-08,0.008031268114004416,0.00803131723664484
34741.98215082993,9.650550597452758,6,-0.0,4.8873835128431975e-08,0.008030714202123545,0.008030763075958673
34742.99775899679,9.650832710832441,6,-0.0,4.862628211581075e-08,0.008030160310699004,0.00803020893698112
34744.0133987272,9.651114832979777,6,-0.0,4.837998176050402e-08,0.008029606454694627,0.008029654834676388
34745.02900062847,9.65139694461902,6,-0.0,4.813492136167055e-08,0.008029052619679575,0.008029100754600936
34746.04462006838,9.651679061130105,6,-0.0,4.789111133214103e-08,0.008028498843491147,0.008028546734602479
34747.060233753975,9.651961176042771,6,-0.0,4.764853205565673e-08,0.008027945095935235,0.008027992744467291
34748.07584173537,9.652243289370936,6,-0.0,4.740718286187928e-08,0.008027391389709917,0.008027438796892779
34749.09146774163,9.652525407706008,6,-0.0,4.716705749452551e-08,0.008026837724784588,0.008026884891842083
34750.10712546681,9.652807534851892,6,-0.0,4.6928144173242115e-08,0.008026284088221269,0.008026331016365441
34751.12229513248,9.65308952642569,6,-0.0,4.669043360474827e-08,0.008025730472555241,0.008025777162988846
34752.12236238638,9.653367322885105,6,-0.0,4.6454040500696044e-08,0.00802517716107946,0.008025223615119962
34753.122735085366,9.65364520419038,6,-0.0,4.62223344639506e-08,0.00802463211837229,0.008024678340706753
34754.13825883716,9.653927294121434,6,-0.0,4.599171390364125e-08,0.0080240869462301,0.008024132937944004
34755.15386592133,9.654209407200371,6,-0.0,4.5758777396222595e-08,0.008023533555116516,0.008023579313893912
34756.16954395204,9.654491539986678,6,-0.0,4.55270016844812e-08,0.008022980156762482,0.008023025683764166
34757.18513749251,9.654773649303475,6,-0.0,4.529638388661887e-08,0.00802242675792303,0.008022472054306918
34758.200740897526,9.655055761360424,6,-0.0,4.5066953325700484e-08,0.008021873443285513,0.008021918510238838
34759.216160129225,9.655337822258119,6,-0.0,4.483868264117422e-08,0.008021320161436812,0.008021365000119454
34760.23204634299,9.655620012873054,6,-0.0,4.461160926224393e-08,0.00802076701807269,0.008020811629681953
34761.23206402854,9.655897795563483,6,-0.0,4.4385582198539365e-08,0.008020213658493577,0.008020258044075777
34762.247491616035,9.656179858782233,6,-0.0,4.4164204278437296e-08,0.008019668979888026,0.008019713144092304
34763.24751039932,9.656457641777589,6,-0.0,4.3940544776930624e-08,0.008019115945837294,0.008019159886382072
34764.24752177416,9.656735422715045,6,-0.0,4.3721386289413055e-08,0.008018571341183153,0.008018615062569442
34765.24757956952,9.657013216547089,6,-0.0,4.3503322491351953e-08,0.008018026777549099,0.00801807028087159
34766.26319211228,9.6572953311423,6,-0.0,4.328633625648851e-08,0.008017482225621821,0.008017525511958078
34767.27880688557,9.657577446357104,6,-0.0,4.306708268916096e-08,0.008016929241667472,0.008016972308750162
34768.294460164696,9.657859572267972,6,-0.0,4.2848939205182593e-08,0.008016376294639319,0.008016419143578524
34769.31002961521,9.658141674893114,6,-0.0,4.2631892454186444e-08,0.0080158233647871,0.008015865996679554
34770.31002964683,9.658419452679675,6,-0.0,4.241596290880882e-08,0.008015270518705488,0.008015312934668397
34771.325634966604,9.658701565268501,6,-0.0,4.220441240456466e-08,0.008014726185413814,0.008014768389826218
34772.325643293865,9.658979345359407,6,-0.0,4.1990640504846545e-08,0.008014173395481125,0.00801421538612163
34773.32567283392,9.659257131342756,6,-0.0,4.17812095719996e-08,0.008013629132182494,0.008013670913392066
34774.34125189836,9.659539236638434,6,-0.0,4.157281877958625e-08,0.008013084894302122,0.008013126467120902
34775.35687288212,9.659821353578366,6,-0.0,4.1362251429510754e-08,0.008012532231859455,0.008012573594110884
34776.372472713236,9.660103464642566,6,-0.0,4.115274198276969e-08,0.008011979584724428,0.00801202073746641
34777.37251697993,9.660381254716647,6,-0.0,4.094429808062188e-08,0.008011426987216004,0.008011467931514084
34778.38808712217,9.660663357533936,6,-0.0,4.0740078524858736e-08,0.008010882890880096,0.00801092363095862
34779.38810567988,9.660941140466633,6,-0.0,4.053373083291464e-08,0.00801033038516342,0.008010370918894253
34780.40364001301,9.661223233336948,6,-0.0,4.0331564264678864e-08,0.008009786377288435,0.0080098267088527
34781.403669487896,9.661501019302193,6,-0.0,4.012729287399441e-08,0.008009233966675702,0.008009274093968576
34782.41938594424,9.661783162762289,6,-0.0,3.9927151281601936e-08,0.008008690027324197,0.008008729954475479
34783.434629849646,9.662065174958235,6,-0.0,3.972489198849628e-08,0.008008137593272527,0.008008177318164516
34784.434959982704,9.66234304443964,6,-0.0,3.95237506667436e-08,0.008007585454314676,0.008007624978065342
34785.45066043421,9.662625183453947,6,-0.0,3.932656022286728e-08,0.008007041463424508,0.008007080789984732
34786.46619561947,9.662907276560963,6,-0.0,3.912734647987817e-08,0.008006489151792381,0.00800652827913886
34787.481832989,9.663189398052499,6,-0.0,3.892917404807577e-08,0.008005936968115952,0.00800597589729
34788.497440368905,9.663471511213585,6,-0.0,3.8731985532255543e-08,0.008005384766966403,0.008005423498951935
34789.51307760309,9.663753632667525,6,-0.0,3.853580161668415e-08,0.008004832620207994,0.008004871156009612
34790.528662567216,9.664035739602005,6,-0.0,3.83406056819507e-08,0.008004280495303261,0.008004318835908943
34791.54428770631,9.664317857696197,6,-0.0,3.814640844548957e-08,0.00800372843689309,0.008003766583301535
34792.559964919994,9.664599990255553,6,-0.0,3.795318720466731e-08,0.008003176394722289,0.008003214347909493
34793.57551320785,9.66488208700218,6,-0.0,3.7760934846544774e-08,0.008002624362325392,0.008002662123260238
34794.59112697364,9.665164201937122,6,-0.0,3.7569680563719215e-08,0.008002072438071288,0.008002110007751853
34795.606841029,9.66544634473028,6,-0.0,3.737938272163439e-08,0.00800152051630036,0.008001557895683081
34796.62240612368,9.665728446145467,6,-0.0,3.719003012678704e-08,0.008000968578101382,0.008001005768131508
34797.6380424055,9.666010567334862,6,-0.0,3.700166429360541e-08,0.008000416758911381,0.008000453760575675
34798.65357785642,9.666292660515673,6,-0.0,3.6814239421407634e-08,0.007999864939103457,0.007999901753342878
34799.66921719585,9.666574782554402,6,-0.0,3.662778238020509e-08,0.007999313212134894,0.007999349839917274
34800.6848529664,9.666856903601778,6,-0.0,3.6442250778389506e-08,0.007998761466781893,0.00799879790903267
34801.700461955304,9.667139017209808,6,-0.0,3.625765960132973e-08,0.007998209761423614,0.007998246019083216
34802.71585993413,9.667421072203924,6,-0.0,3.6074008265801776e-08,0.007997658108665179,0.007997694182673445
34803.731737862276,9.6677032605173,6,-0.0,3.589132502328384e-08,0.007997106608558763,0.007997142499883786
34804.74737435463,9.667985381765174,6,-0.0,3.5709481217505676e-08,0.007996554885831305,0.007996590595312523
34805.7629322564,9.668267481182333,6,-0.0,3.552860161478933e-08,0.007996003332277436,0.00799603886087905
34806.7786926621,9.668549636850583,6,-0.0,3.5348652113738707e-08,0.007995451859441505,0.007995487208093618
34807.794194203634,9.66883172061212,6,-0.0,3.5169578432488466e-08,0.007994900314686644,0.007994935484265076
34808.80986326703,9.669113850907507,6,-0.0,3.499145721552615e-08,0.00799434894852396,0.007994383939981177
34809.8254005876,9.669395944607666,6,-0.0,3.4814208957500744e-08,0.00799379752943958,0.007993832343648536
34810.84101971673,9.669678061032426,6,-0.0,3.4637881362074656e-08,0.007993246219907322,0.007993280857788684
34811.841060740364,9.669955850205657,6,-0.0,3.446243273702858e-08,0.007992694903990115,0.007992729366422853
34812.85639556201,9.670237887656114,6,-0.0,3.429054360306696e-08,0.007992152081604552,0.007992186372148154
34813.87180675872,9.670519946321866,6,-0.0,3.4116902819963914e-08,0.00799160099545929,0.00799163511236211
34814.87224187303,9.670797844964731,6,-0.0,3.3944128358295046e-08,0.00799104990586403,0.007991083849992388
34815.88783799993,9.67107995499998,6,-0.0,3.377475783233787e-08,0.007990506981337029,0.007990540756094861
34816.903505614726,9.67136208489298,6,-0.0,3.360368498603531e-08,0.007989955866834311,0.007989989470519297
34817.91907442865,9.671644187341293,6,-0.0,3.343346669198589e-08,0.007989404751553613,0.007989438185020304
34818.91908266569,9.671921967407137,6,-0.0,3.3264127065386196e-08,0.007988853727891819,0.007988886992018884
34819.91911148394,9.672199753189984,6,-0.0,3.309822017635267e-08,0.007988311184166423,0.0079883442823866
34820.934676087396,9.672481854468721,6,-0.0,3.293313736915981e-08,0.007987768666121598,0.007987801599258968
34821.95035127604,9.672763986465567,6,-0.0,3.276633258718703e-08,0.00798721775758343,0.007987250523916016
34822.96571288936,9.673046031358155,6,-0.0,3.260035463795239e-08,0.00798666682705846,0.007986699427413098
34823.965820543795,9.673323839039943,6,-0.0,3.243526830494288e-08,0.007986116104609163,0.007986148539877468
34824.98152603785,9.673605979454958,6,-0.0,3.227347935745933e-08,0.007985573692885321,0.007985605966364679
34825.98152664089,9.673883757400247,6,-0.0,3.210999309210329e-08,0.007985022859327673,0.007985054969320764
34826.99701814745,9.674165838374291,6,-0.0,3.194984373709768e-08,0.00798448057990609,0.007984512529749828
34827.9971240024,9.674443645556224,6,-0.0,3.1788030908859665e-08,0.00798392993777883,0.007983961725809738
34829.01274545232,9.674725762625643,6,-0.0,3.162947070259197e-08,0.007983387675513648,0.00798341930498435
34830.028356461255,9.675007876794792,6,-0.0,3.1469259985998326e-08,0.007982837038308833,0.00798286850756882
34831.043962086784,9.675289989468551,6,-0.0,3.1309862408935274e-08,0.007982286444743225,0.007982317754605634
34832.043965276265,9.675567768132296,6,-0.0,3.115127304835276e-08,0.007981735892071453,0.007981767043344502
34833.04400861064,9.6758455579474,6,-0.0,3.09959049315444e-08,0.007981193834472669,0.0079812248303776
34834.059562828246,9.67612765634118,6,-0.0,3.08413055283117e-08,0.007980651791927675,0.007980682633233203
34835.059568975084,9.676405435826412,6,-0.0,3.06850973690552e-08,0.007980101379862058,0.007980132064959428
34836.075178279774,9.676687549522159,6,-0.0,3.053205386907357e-08,0.007979559431663997,0.007979589963717866
34837.075323788406,9.676965367719001,6,-0.0,3.037740367184175e-08,0.007979009065085533,0.007979039442489205
34838.09081418721,9.677247448385337,6,-0.0,3.022587374831965e-08,0.007978467115555733,0.007978497341429481
34839.106409356726,9.677529558154646,6,-0.0,3.0072792286147927e-08,0.00797791688874153,0.007977946961533816
34840.10642380923,9.677807339947009,6,-0.0,2.9920470443879315e-08,0.007977366643110741,0.007977396563581185
34841.106494722226,9.67808513742284,6,-0.0,2.9771239323630007e-08,0.007976824876135822,0.007976854647375147
34842.122083014634,9.678367245281843,6,-0.0,2.9622744144853283e-08,0.007976283115369057,0.007976312738113202
34843.137658610445,9.678649349614012,6,-0.0,2.9472702856985333e-08,0.007975732986146497,0.007975762458849353
34844.15296198885,9.678931378330237,6,-0.0,2.932342340035861e-08,0.007975182901743542,0.007975212225166941
34845.15305841034,9.67920918289176,6,-0.0,2.9174939754881717e-08,0.007974633002710512,0.007974662177650268
34846.1534559762,9.6794870711045,6,-0.0,2.902941514050116e-08,0.007974091376994619,0.00797412040640976
34847.16887360391,9.679769131556641,6,-0.0,2.8884572910805078e-08,0.007973549624989976,0.007973578509562887
34848.18450463768,9.680051251288244,6,-0.0,2.8738295035340184e-08,0.00797299977670964,0.007973028515004676
34849.18453144091,9.680329036511363,6,-0.0,2.8592727434115495e-08,0.007972449850798959,0.007972478443526393
34850.199928788155,9.680611091330043,6,-0.0,2.8450116798323524e-08,0.007971908411051434,0.007971936861168233
34851.200111860264,9.680888919961184,6,-0.0,2.8306041975146365e-08,0.007971358686926848,0.007971386992968824
34852.215677731874,9.681171021592187,6,-0.0,2.816483922082736e-08,0.007970817236691,0.007970845401530221
34853.21613222941,9.68144892561928,6,-0.0,2.802218546559876e-08,0.007970267496589778,0.007970295518775244
34854.23138234528,9.681730939540355,6,-0.0,2.7882360870127866e-08,0.007969725973561085,0.007969753855921954
34855.231423905236,9.682008728862565,6,-0.0,2.7741181653309943e-08,0.007969176479617037,0.00796920422079869
34856.24693355695,9.68229081487693,6,-0.0,2.7602816196733778e-08,0.007968635254190632,0.007968662857006828
34857.26254796935,9.682572929991487,6,-0.0,2.7463016784904948e-08,0.007968085695002024,0.007968113158018809
34858.27817116862,9.682855047546838,6,-0.0,2.732391109990039e-08,0.007967536117026873,0.007967563440937974
34859.29383765059,9.683137177125165,6,-0.0,2.718550881869777e-08,0.007966986572203103,0.007967013757711921
34860.30938313146,9.683419273092072,6,-0.0,2.7047801725331063e-08,0.007966437041865613,0.007966464089667339
34861.3250084861,9.683701391246139,6,-0.0,2.6910808462848565e-08,0.00796588761489384,0.007965914525702304
34862.34061647251,9.683983504575696,6,-0.0,2.6774498358821942e-08,0.007965338182606228,0.007965364957104586
34863.35626806744,9.684265630018732,6,-0.0,2.6638881013566238e-08,0.007964788797609564,0.007964815436490578
34864.37185154787,9.684547736541075,6,-0.0,2.6503944814024244e-08,0.007964239426917824,0.007964265930862639
34865.387493824615,9.684829859395727,6,-0.0,2.6369701099133227e-08,0.007963690130958523,0.007963716500659622
34866.403130527484,9.685111980702079,6,-0.0,2.6236129621970624e-08,0.007963140841086607,0.007963167077216228
34867.418733255814,9.685394092571059,6,-0.0,2.6103235457110807e-08,0.00796259159211578,0.007962617695351237
34868.4343422748,9.685676206187445,6,-0.0,2.597101885433762e-08,0.007962042399400087,0.007962068370418941
34869.434351138385,9.685953986427329,6,-0.0,2.583947113473945e-08,0.007961493241161742,0.007961519080632876
34870.44956710929,9.686235990863691,6,-0.0,2.5710595095363682e-08,0.007960952555219036,0.007960978265814132
34871.449929442475,9.686513869289577,6,-0.0,2.5580416738938843e-08,0.007960403684641276,0.007960429265058015
34872.4653507343,9.686795930759528,6,-0.0,2.545278776620247e-08,0.007959862881611515,0.007959888334399281
34873.46536540234,9.687073712611761,6,-0.0,2.5323888746938276e-08,0.007959313975175136,0.007959339299063882
34874.481157672344,9.687355877131207,6,-0.0,2.5197583476894145e-08,0.00795877343409472,0.007958798631678197
34875.48118511216,9.687633662531157,6,-0.0,2.5069930371305243e-08,0.007958224402280499,0.00795824947221087
34876.48121131891,9.687911447588586,6,-0.0,2.4944890149523018e-08,0.007957683928293883,0.007957708873184033
34877.49677172192,9.688193547700534,6,-0.0,2.482047373854557e-08,0.007957143491679317,0.007957168312153056
34878.512385307266,9.688475662585352,6,-0.0,2.4694759732515714e-08,0.00795659469759905,0.007956619392358782
34879.52802828575,9.68875778563493,6,-0.0,2.4569675925984134e-08,0.007956045912632426,0.007956070482308352
34880.54365498874,9.689039904163538,6,-0.0,2.4445222100882087e-08,0.0079554971496359,0.007955521594858
34881.55924332626,9.689322012035072,6,-0.0,2.4321400656250917e-08,0.007954948433282856,0.007954972754683511
34882.574854630926,9.689604126286369,6,-0.0,2.4198211041505796e-08,0.007954399775502259,0.0079544239737133
34883.59039443768,9.689886220677133,6,-0.0,2.407564262612883e-08,0.007953851143156528,0.007953875218799153
34884.60612641263,9.690168368447953,6,-0.0,2.3953703605647932e-08,0.007953302587270287,0.007953326540973893
34885.621698905714,9.690450471918254,6,-0.0,2.3832359286372717e-08,0.007952753965425281,0.007952777797784567
34886.621766425276,9.690728268451466,6,-0.0,2.371164857924799e-08,0.007952205467555595,0.007952229179204174
34887.62177120371,9.691006047556586,6,-0.0,2.3593378273508242e-08,0.007951665380693912,0.007951688974072186
34888.637339376044,9.69128814982668,6,-0.0,2.347570524756792e-08,0.007951125364393019,0.007951148840098267
34889.65301685539,9.69157028245983,6,-0.0,2.3356801494860737e-08,0.007950576981180237,0.007950600337981732
34890.66865300187,9.69185240361163,6,-0.0,2.3238487285492815e-08,0.0079500285767719,0.007950051815259186
34891.68419915943,9.692134499766507,6,-0.0,2.312077717666985e-08,0.007949480232505616,0.007949503353282792
34892.699872573656,9.69241663127046,6,-0.0,2.3003673656247257e-08,0.007948931974640958,0.007948954978314614
34893.71547331203,9.692698742586677,6,-0.0,2.2887148686150476e-08,0.007948383685894097,0.007948406573042783
34894.731086797125,9.692980857443645,6,-0.0,2.2771222247174938e-08,0.007947835474194608,0.007947858245416854
34895.746903753556,9.693263028820432,6,-0.0,2.265588154702439e-08,0.00794728729342624,0.007947309949307788
34896.76230399299,9.693545084442498,6,-0.0,2.2541102137755257e-08,0.00794673904065421,0.007946761581756348
34897.7778966262,9.693827193507277,6,-0.0,2.242695095326192e-08,0.007946191050589635,0.007946213477540588
34898.79360637083,9.69410933510301,6,-0.0,2.231335638101379e-08,0.00794564299449316,0.007945665307849542
34899.809149235196,9.69439143034311,6,-0.0,2.2200324176174854e-08,0.007945094913004953,0.007945117113329129
34900.82481867954,9.694673560744317,6,-0.0,2.208788298586795e-08,0.007944546959362806,0.007944569047245793
34901.84004820918,9.694955568946995,6,-0.0,2.1975997384096943e-08,0.00794399897522033,0.007944020951217715
34902.84012533264,9.695233368147955,6,-0.0,2.1864726628977348e-08,0.007943451266198312,0.00794347313092494
34903.84033157239,9.695511203214553,6,-0.0,2.1755667460605488e-08,0.007942911768711635,0.007942933524379095
34904.85595369398,9.69579332047055,6,-0.0,2.1647138293954052e-08,0.0079423722382207,0.007942393885358993
34905.85606563909,9.696071129344192,6,-0.0,2.153749036912253e-08,0.00794182442960626,0.00794184596709663
34906.87158060402,9.69635321683445,6,-0.0,2.143005969281299e-08,0.007941285023829613,0.007941306453889305
34907.8716135325,9.696631003759029,6,-0.0,2.1321522746647576e-08,0.007940737347992029,0.007940758669514776
34908.886743669806,9.696912984352723,6,-0.0,2.1215177715386142e-08,0.007940198058659538,0.007940219273837253
34909.887153471114,9.697190875964198,6,-0.0,2.1107769697428825e-08,0.00793965066529045,0.007939671773060148
34910.902836474204,9.697473010131723,6,-0.0,2.100245122266212e-08,0.00793911124655713,0.007939132249008352
34911.918384982615,9.697755106939615,6,-0.0,2.089606243087968e-08,0.00793856363003902,0.00793858452610145
34912.93399819703,9.698037221721398,6,-0.0,2.079022653682451e-08,0.007938016123800651,0.007938036914027188
34913.934005010524,9.698315001391812,6,-0.0,2.0684919995895186e-08,0.007937468620441717,0.007937489305361712
34914.94966541237,9.698597129281215,6,-0.0,2.0581752825849443e-08,0.007936929567179249,0.007936950148932075
34915.949679789686,9.698874911052691,6,-0.0,2.04774974134096e-08,0.007936382113328895,0.007936402590826308
34916.96493756462,9.699156927101283,6,-0.0,2.037536400426272e-08,0.007935843129777253,0.007935863505141257
34917.96503720911,9.699434732558087,6,-0.0,2.0272194850408605e-08,0.007935295967848317,0.007935316240043167
34918.98088570904,9.699716912696955,6,-0.0,2.0171076807095354e-08,0.00793475701211098,0.007934777183187787
34919.99650389082,9.699999028858562,6,-0.0,2.006888277036612e-08,0.00793420960675774,0.007934229675640512
34921.012072419035,9.70028113122751,6,-0.0,1.99672294799868e-08,0.007933662363266644,0.007933682330496123
34922.012107322436,9.700558918700677,6,-0.0,1.986609601791773e-08,0.007933115184272345,0.007933135050368363
34923.027482725076,9.700840967423632,6,-0.0,1.9767010000987846e-08,0.007932576411529533,0.007932596178539534
34924.02769573167,9.701118804369907,6,-0.0,1.9666909635919267e-08,0.007932029411469001,0.007932049078378637
34925.02771748735,9.70139658819093,6,-0.0,1.9568799673466215e-08,0.007931490616528394,0.007931510185328066
34926.04329841642,9.701678694004562,6,-0.0,1.9471197759874054e-08,0.007930951961198817,0.007930971432396577
34927.05892092898,9.701960811369162,6,-0.0,1.937257548349088e-08,0.007930404962460046,0.007930424335035529
34928.074579396016,9.702242938721115,6,-0.0,1.9274448724784737e-08,0.007929857979053016,0.00792987725350174
34929.09014896683,9.702525041379676,6,-0.0,1.917681555427343e-08,0.007929311014011063,0.007929330190826617
34930.090168812756,9.70280282467021,6,-0.0,1.907968541729583e-08,0.007928764134564779,0.007928783214250196
34931.09019545058,9.703080609847383,6,-0.0,1.898452320545232e-08,0.00792822566542844,0.007928244649951646
34932.10583599301,9.703362732220281,6,-0.0,1.8889834985026647e-08,0.007927687229204573,0.007927706119039557
34933.121447829006,9.703644846619168,6,-0.0,1.8794151728883052e-08,0.007927140423540941,0.00792715921769267
34934.13708731881,9.70392696869967,6,-0.0,1.8698955823950684e-08,0.00792659367104629,0.007926612370002115
34935.15265610768,9.704209071141022,6,-0.0,1.8604239531747898e-08,0.007926046941376545,0.007926065545616078
34936.16825369822,9.704491181582839,6,-0.0,1.8510009551741212e-08,0.007925500287472126,0.007925518797481677
34937.18391280685,9.704773309113016,6,-0.0,1.8416254191990793e-08,0.00792495365576847,0.007924972072022661
34938.199494302346,9.705055415083985,6,-0.0,1.8322968078113515e-08,0.007924407028658827,0.007924425351626905
34939.21515162653,9.70533754211848,6,-0.0,1.823016157234362e-08,0.007923860481020048,0.007923878711181621
34940.2307981739,9.705619666159416,6,-0.0,1.8137818258095027e-08,0.00792331393027283,0.007923332068091088
34941.24634220115,9.705901761722542,6,-0.0,1.8045943673344973e-08,0.007922767423022796,0.00792278546896647
34942.26196966603,9.706183880462786,6,-0.0,1.7954543669977688e-08,0.007922221008627012,0.007922238963170682
34943.27759687528,9.706465999132023,6,-0.0,1.786359914146186e-08,0.007921674587027076,0.007921692450626218
34944.293222650966,9.706748117403047,6,-0.0,1.7773115293835094e-08,0.007921128203253152,0.007921145976368445
34945.30881577539,9.707030226604275,6,-0.0,1.7683089897543853e-08,0.007920581857936248,0.007920599541026144
34946.32444478411,9.707312345773365,6,-0.0,1.759352337527281e-08,0.007920035567865101,0.007920053161388477
34947.340091642254,9.707594469900625,6,-0.0,1.7504407375238067e-08,0.00791948929617184,0.007919506800579216
34948.355678902095,9.707876577472804,6,-0.0,1.7415741217773688e-08,0.007918943052557201,0.007918960468298418
