t_s,t_h,soc,v_term_V,p_W,p_max_W,v1_V,status,scenario_id,seed
2788.0,0.7744444444444445,0.79737336370608,3.842168418252051,4.092934876861699,48.20122004211651,0.021296910837527293,cutoff,S3_gaming,1
2790.0,0.775,0.7972254085036613,3.8420923315934705,4.092934876861699,48.199393848150386,0.02129733221864981,cutoff,S3_gaming,1
2792.0,0.7755555555555556,0.7970774503711604,3.8420162433407787,4.092934876861699,48.19756765216012,0.021297753626636207,cutoff,S3_gaming,1
2794.0,0.7761111111111111,0.7969294893083998,3.841940153493943,4.092934876861699,48.195741454147196,0.02129817506142254,cutoff,S3_gaming,1
2796.0,0.7766666666666666,0.7967815253152021,3.841864062052925,4.092934876861699,48.193915254112994,0.02129859652294808,cutoff,S3_gaming,1
2798.0,0.7772222222222223,0.7966335583913897,3.8417879690176857,4.092934876861699,48.192089052058854,0.02129901801115518,cutoff,S3_gaming,1
2800.0,0.7777777777777778,0.7964855885367853,3.8417118743881815,4.092934876861699,48.19026284798602,0.02129943952598911,cutoff,S3_gaming,1
2802.0,0.7783333333333333,0.7963376157512113,3.841635778164366,4.092934876861699,48.188436641895635,0.021299861067397917,cutoff,S3_gaming,1
2804.0,0.7788888888888889,0.7961896400344902,3.8415596803461916,4.092934876861699,48.18661043378884,0.021300282635332304,cutoff,S3_gaming,1
2806.0,0.7794444444444445,0.7960416613864444,3.841483580933606,4.092934876861699,48.1847842236667,0.021300704229745487,cutoff,S3_gaming,1
2808.0,0.78,0.7958936798068963,3.841407479926555,4.092934876861699,48.18295801153017,0.021301125850593076,cutoff,S3_gaming,1
2810.0,0.7805555555555556,0.7957456952956684,3.8413313773249835,4.092934876861699,48.18113179738021,0.02130154749783296,cutoff,S3_gaming,1
2812.0,0.7811111111111111,0.7955977078525831,3.8412552731288327,4.092934876861699,48.179305581217726,0.0213019691714252,cutoff,S3_gaming,1
2814.0,0.7816666666666666,0.7954497174774628,3.841179167338042,4.092934876861699,48.17747936304349,0.021302390871331924,cutoff,S3_gaming,1
2816.0,0.7822222222222223,0.7953017241701299,3.8411030599525504,4.092934876861699,48.17565314285835,0.021302812597517214,cutoff,S3_gaming,1
2818.0,0.7827777777777778,0.7951537279304067,3.8410269509722905,4.092934876861699,48.17382692066299,0.021303234349947027,cutoff,S3_gaming,1
2820.0,0.7833333333333333,0.7950057287581156,3.8409508403971993,4.092934876861699,48.17200069645814,0.0213036561285891,cutoff,S3_gaming,1
2822.0,0.7838888888888889,0.7948577266530789,3.8408747282272073,4.092934876861699,48.170174470244454,0.02130407793341285,cutoff,S3_gaming,1
2824.0,0.7844444444444445,0.7947097216151188,3.8407986144622446,4.092934876861699,48.16834824202252,0.02130449976438932,cutoff,S3_gaming,1
2826.0,0.785,0.7945617136440577,3.840722499102241,4.092934876861699,48.166522011792935,0.021304921621491075,cutoff,S3_gaming,1
2828.0,0.7855555555555556,0.7944137027397179,3.8406463821471224,4.092934876861699,48.16469577955622,0.021305343504692136,cutoff,S3_gaming,1
2830.0,0.7861111111111111,0.7942656889019215,3.8405702635968155,4.092934876861699,48.16286954531289,0.021305765413967913,cutoff,S3_gaming,1
2832.0,0.7866666666666666,0.7941176721304909,3.8404941434512456,4.092934876861699,48.16104330906344,0.021306187349295135,cutoff,S3_gaming,1
2834.0,0.7872222222222223,0.7939696524252483,3.8404180217103345,4.092934876861699,48.15921707080828,0.02130660931065179,cutoff,S3_gaming,1
2836.0,0.7877777777777778,0.7938216297860159,3.840341898374005,4.092934876861699,48.15739083054783,0.021307031298017056,cutoff,S3_gaming,1
2838.0,0.7883333333333333,0.7936736042126158,3.840265773442178,4.092934876861699,48.155564588282495,0.021307453311371252,cutoff,S3_gaming,1
2840.0,0.7888888888888889,0.7935255757048703,3.840189646914772,4.092934876861699,48.153738344012616,0.021307875350695775,cutoff,S3_gaming,1
2842.0,0.7894444444444444,0.7933775442626014,3.8401135187917084,4.092934876861699,48.15191209773853,0.021308297415973048,cutoff,S3_gaming,1
2844.0,0.79,0.7932295098856313,3.840037389072902,4.092934876861699,48.15008584946055,0.02130871950718648,cutoff,S3_gaming,1
2846.0,0.7905555555555556,0.7930814725737823,3.8399612577582705,4.092934876861699,48.148259599178964,0.021309141624320408,cutoff,S3_gaming,1
2848.0,0.7911111111111111,0.7929334323268762,3.8398851248477297,4.092934876861699,48.14643334689402,0.021309563767360058,cutoff,S3_gaming,1
2850.0,0.7916666666666666,0.7927853891447353,3.839808990341194,4.092934876861699,48.14460709260599,0.021309985936291496,cutoff,S3_gaming,1
2852.0,0.7922222222222223,0.7926373430271815,3.839732854238579,4.092934876861699,48.142780836315076,0.02131040813110159,cutoff,S3_gaming,1
2854.0,0.7927777777777778,0.7924892939740369,3.839656716539796,4.092934876861699,48.14095457802148,0.02131083035177798,cutoff,S3_gaming,1
2856.0,0.7933333333333333,0.7923412419851237,3.8395805772447584,4.092934876861699,48.13912831772541,0.021311252598309023,cutoff,S3_gaming,1
2858.0,0.7938888888888889,0.7921931870602636,3.8395044363533786,4.092934876861699,48.137302055427035,0.021311674870683774,cutoff,S3_gaming,1
2860.0,0.7944444444444444,0.7920451291992789,3.839428293865567,4.092934876861699,48.13547579112649,0.021312097168891944,cutoff,S3_gaming,1
2862.0,0.795,0.7918970684019915,3.839352149781233,4.092934876861699,48.13364952482394,0.021312519492923867,cutoff,S3_gaming,1
2864.0,0.7955555555555556,0.7917490046682232,3.8392760041002885,4.092934876861699,48.13182325651947,0.021312941842770477,cutoff,S3_gaming,1
2866.0,0.7961111111111111,0.7916009379977961,3.8391998568226415,4.092934876861699,48.129996986213236,0.02131336421842327,cutoff,S3_gaming,1
2868.0,0.7966666666666666,0.7914528683905321,3.8391237079482012,4.092934876861699,48.1281707139053,0.021313786619874292,cutoff,S3_gaming,1
2870.0,0.7972222222222223,0.791304795846253,3.839047557476875,4.092934876861699,48.12634443959577,0.02131420904711609,cutoff,S3_gaming,1
2872.0,0.7977777777777778,0.7911567203647808,3.8389714054085715,4.092934876861699,48.1245181632847,0.021314631500141703,cutoff,S3_gaming,1
2874.0,0.7983333333333333,0.7910086419459373,3.838895251743197,4.092934876861699,48.12269188497217,0.021315053978944638,cutoff,S3_gaming,1
2876.0,0.7988888888888889,0.7908605605895445,3.838819096480659,4.092934876861699,48.12086560465822,0.02131547648351884,cutoff,S3_gaming,1
2878.0,0.7994444444444444,0.7907124762954241,3.838742939620863,4.092934876861699,48.11903932234289,0.021315899013858677,cutoff,S3_gaming,1
2880.0,0.8,0.7905643890633979,3.838666781163715,4.092934876861699,48.11721303802622,0.02131632156995892,cutoff,S3_gaming,1
2882.0,0.8005555555555556,0.7904162988932878,3.8385906211091214,4.092934876861699,48.11538675170822,0.021316744151814716,cutoff,S3_gaming,1
2884.0,0.8011111111111111,0.7902682057849155,3.8385144594569858,4.092934876861699,48.11356046338889,0.02131716675942158,cutoff,S3_gaming,1
2886.0,0.8016666666666666,0.7901201097381029,3.8384382962072134,4.092934876861699,48.111734173068264,0.021317589392775366,cutoff,S3_gaming,1
2888.0,0.8022222222222222,0.7899720107526715,3.8383621313597094,4.092934876861699,48.10990788074632,0.021318012051872257,cutoff,S3_gaming,1
2890.0,0.8027777777777778,0.7898239088284432,3.8382859649143763,4.092934876861699,48.10808158642305,0.021318434736708754,cutoff,S3_gaming,1
2892.0,0.8033333333333333,0.7896758039652397,3.8382097968711184,4.092934876861699,48.10625529009842,0.02131885744728165,cutoff,S3_gaming,1
2894.0,0.8038888888888889,0.7895276961628827,3.83813362722984,4.092934876861699,48.104428991772416,0.02131928018358802,cutoff,S3_gaming,1
2896.0,0.8044444444444444,0.7893795854211937,3.8380574559904432,4.092934876861699,48.10260269144501,0.02131970294562521,cutoff,S3_gaming,1
2898.0,0.805,0.7892314717399945,3.8379812831528306,4.092934876861699,48.10077638911614,0.021320125733390826,cutoff,S3_gaming,1
2900.0,0.8055555555555556,0.7890833551191068,3.837905108716906,4.092934876861699,48.09895008478579,0.02132054854688271,cutoff,S3_gaming,1
2902.0,0.8061111111111111,0.7889352355583521,3.8378289326825703,4.092934876861699,48.097123778453906,0.021320971386098946,cutoff,S3_gaming,1
2904.0,0.8066666666666666,0.7887871130575521,3.837752755049727,4.092934876861699,48.0952974701204,0.021321394251037826,cutoff,S3_gaming,1
2906.0,0.8072222222222222,0.7886389876165283,3.837676575818276,4.092934876861699,48.093471159785246,0.021321817141697865,cutoff,S3_gaming,1
2908.0,0.8077777777777778,0.7884908592351023,3.8376003949881214,4.092934876861699,48.09164484744835,0.021322240058077764,cutoff,S3_gaming,1
2910.0,0.8083333333333333,0.7883427279130957,3.837524212559163,4.092934876861699,48.08981853310966,0.021322663000176427,cutoff,S3_gaming,1
2912.0,0.8088888888888889,0.78819459365033,3.837448028531302,4.092934876861699,48.087992216769095,0.02132308596799293,cutoff,S3_gaming,1
2914.0,0.8094444444444444,0.7880464564466265,3.83737184290444,4.092934876861699,48.086165898426565,0.02132350896152653,cutoff,S3_gaming,1
2916.0,0.81,0.787898316301807,3.8372956556784787,4.092934876861699,48.08433957808199,0.021323931980776638,cutoff,S3_gaming,1
2918.0,0.8105555555555556,0.7877501732156927,3.837219466853317,4.092934876861699,48.0825132557353,0.021324355025742824,cutoff,S3_gaming,1
2920.0,0.8111111111111111,0.7876020271881053,3.8371432764288573,4.092934876861699,48.08068693138638,0.021324778096424808,cutoff,S3_gaming,1
2922.0,0.8116666666666666,0.7874538782188663,3.8370670844049983,4.092934876861699,48.07886060503515,0.021325201192822454,cutoff,S3_gaming,1
