phone_test_id,cpu_load,gpu_load,obs_cpu_w,obs_gpu_w
282,0.6079443513780743,0.8830333333333333,1.7029690348421551,0.35668068688086835
283,0.3963281484365344,0.25945444444444443,0.746552606023022,0.08034987782280945
284,0.22123210517859349,0.15644222222222223,0.28767399170231467,0.03951038384903892
285,0.6480439173773329,0.26894222222222225,1.6254686244079128,0.09229450239190005
286,0.6519420047583735,0.9370677777777778,1.9335132114649178,0.39913987020808794
287,0.420951490483253,0.7122666666666667,0.8974673431533199,0.21131937509530765
288,0.45426526344086016,0.7010811111111112,1.065387476483135,0.26664211271780786
289,0.4390549763935237,0.6920922222222222,1.0804926912635922,0.2706673207828728
29,0.49838790304041525,0.91498,1.2380050256036375,0.3857824193626777
290,0.40155402793227046,0.40577555555555556,0.7800257156701309,0.11569303561113858
291,0.45212551928068223,0.6946766666666667,1.1419313011411167,0.23837810136857954
292,0.4412705384995674,0.67767,1.085175793682276,0.22893585259046523
293,0.4181870897293289,0.7340133333333333,0.9190372522311744,0.24858296283069298
294,0.32967706358917315,0.6750033333333333,0.6304915066418835,0.24610041808194283
295,0.3717215950438759,0.7128711111111111,0.7122569270778776,0.277247428654311
296,0.42814477641824245,0.6824266666666666,1.593213695925035,0.24505418172290014
297,0.4013975292918057,0.31258555555555556,1.3037344328596727,0.10518677224549734
298,0.4272368152267952,0.6756433333333334,0.912251133082163,0.21339301949381542
299,0.4783876572117167,0.82664,1.171727890348289,0.2882128532740718
3,0.4965438081819305,0.8558133333333333,1.3765545675923052,0.32511659947256155
30,0.4286618109010011,0.6719444444444445,1.654452518157729,0.2692144627439435
300,0.44633752286491163,0.6903177777777778,1.0695820000344856,0.26549028979310346
301,0.3462599441972562,0.6903388888888888,0.630385561483564,0.2466531901092167
302,0.47361185267581263,0.8275855555555556,1.1792094791002403,0.2798631652034651
303,0.41654480416512174,0.4148722222222222,0.8601226835169402,0.12284928363681716
304,0.4247036400939316,0.6211266666666667,1.5714210630478758,0.2020255101989211
305,0.42470454554443204,0.7908244444444444,0.9714379511350552,0.27676303911827604
306,0.4428509765789148,0.7329911111111111,0.9746955343509264,0.23289746026297872
307,0.45981170800889876,0.43607444444444443,1.0621299603190328,0.13219836679215374
308,0.43066601476949695,0.15514666666666665,0.7530478185511655,0.04317109740492169
309,0.5414890063033,0.6960711111111111,2.3184331183193803,0.2615612939040207
31,0.4218066346557904,0.6686122222222223,1.4876268221137676,0.2615663148094984
310,0.3365818384006921,0.6673622222222222,0.6444330250762084,0.23947231635334248
311,0.4519796033864788,0.7202411111111111,1.1265162706144816,0.22045296939214842
312,0.41366484686688915,0.6997544444444445,0.8829537119322092,0.24287214816535463
313,0.39637672759856624,0.6853344444444445,0.8778176184285335,0.2610332528294735
314,0.43070305228031147,0.6678,1.6271509295728857,0.2749991068232616
315,0.21120982641206276,0.15023777777777778,0.28448076118994703,0.03936542911733277
316,0.3469605798417995,0.69398,0.6780608474239602,0.20212891095592797
317,0.34630543146706216,0.6848555555555556,0.6744498617311143,0.25123507069092094
318,0.29902292880978865,0.31204777777777776,0.4814293309647943,0.08609805736400775
319,0.5215715781114819,0.9356966666666666,1.4499316093481331,0.39097236837813837
32,0.3884820273760969,0.15943888888888888,1.2666037640431194,0.062138468058812915
320,0.45386414293659627,0.7096066666666667,1.0940691732016825,0.2396561093669803
321,0.34475698158447654,0.6785533333333333,0.6505592546608365,0.24631998369195043
322,0.3275525702014584,0.6793877777777778,0.6231320728989536,0.2473107599640273
323,0.4036060742800643,0.13333,0.8132402188709276,0.03586500550111912
324,0.481742445989371,0.8506422222222222,1.26762387115595,0.3178096801539708
325,0.21490006000494377,0.15615444444444446,0.2767076556019858,0.04179717272272629
326,0.8567022068965516,0.8721633333333333,3.007290096087818,0.3950249439277019
327,0.397429729390681,0.68075,0.8910966563085122,0.26077071984732825
328,0.44154561284142874,0.6947155555555555,1.06494531280719,0.26280905574668256
329,0.32945233920405387,0.6786844444444444,0.6179196434850799,0.24470919102728136
33,0.45021338320355947,0.7559633333333333,1.0923060109789497,0.26599058312724994
330,0.4126278526758126,0.7313177777777777,0.9008055011802443,0.26043390530081834
331,0.40935274663206034,0.7118466666666666,0.8796817554853852,0.24234032157214183
332,0.3866528997651712,0.67263,0.8635239041029887,0.25331600775456425
333,0.38581373285131626,0.12670666666666666,0.6011021073964913,0.03317014521637427
334,0.49783633864788035,0.9170155555555556,1.2637605438861717,0.3866655505174644
335,0.34385854999382026,0.65961,0.6428367427951353,0.24932349394807957
336,0.21295133444568037,0.11693888888888888,0.2647141237703638,0.02727764152436485
337,0.5419526017797552,0.9428644444444444,1.7688330992356265,0.41181177036390826
338,0.3360451041898405,0.6535044444444444,0.6633562538272971,0.1996586924329881
339,0.6343655110616735,0.92808,1.7863410869939573,0.4089937731900944
34,0.4281151902113459,0.69466,1.4558294231745088,0.25350456797793336
340,0.4256424066864417,0.66207,1.5527052006691762,0.25749711879208664
341,0.4161498775182302,0.6888377777777778,0.8824891490172152,0.25119955398561783
342,0.3422361558521815,0.7069866666666667,0.6228178628225344,0.23354263111381884
343,0.2965218119515511,0.35455888888888887,0.5213882565876737,0.10218365441642378
344,0.3395684050179211,0.6834522222222222,0.6402500764775215,0.1951374744653982
345,0.4114374231862563,0.7037,0.9317860102896451,0.2726525196698164
346,0.42823581090100116,0.6921322222222223,1.602802798476553,0.2431154750168617
347,0.4224775446174762,0.49355666666666664,1.422763371192715,0.1447317901476156
348,0.42877829365962183,0.68894,1.5496876503962085,0.2583237272361885
349,0.34115599431467064,0.6959444444444445,0.6856295422168712,0.23946887040546838
35,0.326913231491781,0.7019433333333334,0.5917974999426584,0.2413350512577414
350,0.630341440798418,0.9726288888888889,3.1858017609830447,0.4410703519911589
351,0.4064381020269435,0.6601233333333333,1.1416335625169869,0.1898202236955895
352,0.3754906795204548,0.6447066666666667,1.134158102314618,0.18257133616692425
353,0.7853357419354838,0.9615588888888889,5.024643612506661,0.44770216595113044
354,0.6038729695340501,0.93093,2.6626318989317665,0.42533340066227776
355,0.3287184781856384,0.33462,0.7379382301248582,0.09307052085051644
356,0.8490347955135334,0.9687055555555556,3.567405145931533,0.4491263780492
357,0.49858662724014335,0.9079222222222222,1.3185443900491154,0.38495265803050877
358,0.7945502758620689,0.88234,2.952677286360906,0.39017238723915326
359,0.5389113305524658,0.18584111111111112,1.0722522305246585,0.057261096175529484
36,0.3313028253615128,0.6956666666666667,0.6003526658061542,0.24191136998962773
360,0.49849694802867384,0.5473977777777778,1.295933813300519,0.15073051905398896
361,0.4905333275862069,0.8971866666666667,1.2829398844933046,0.35882926228613926
362,0.5055769487084415,0.9253044444444445,1.3040680886738507,0.37774305220100424
363,0.5033916835990607,0.92163,1.3255278913165502,0.3743722434616203
364,0.38843951755036454,0.7486088888888889,0.7573038562067765,0.2247610155546111
365,0.38062832993449514,0.7432111111111112,0.6464323208169026,0.25475537819102567
366,0.41455573192436035,0.6984466666666667,0.8870829812310883,0.24603226095526257
367,0.3138679305401063,0.4339811111111111,0.572502684419429,0.1218404957370576
368,0.6418575807069583,0.9383322222222222,1.760841755363676,0.3954570727059856
369,0.4105924896180942,0.2238688888888889,0.9005072123055473,0.06584567545217741
37,0.3363938100358423,0.6543711111111111,0.658136527817861,0.25601625371818
370,0.42584792992213566,0.6973022222222223,0.9128899367395134,0.231992534018068
371,0.3350834382029415,0.6635833333333333,0.6354387922081045,0.25647261211319544
372,0.43615125917686315,0.7069422222222222,1.733534668192811,0.28232824478172036
373,0.4505903411815597,0.6847366666666667,1.0732026052008594,0.26917158916812356
374,0.21668997688790012,0.10746777777777777,0.26867272011844234,0.02453861461452514
375,0.5588942936596218,0.9015766666666667,2.6635437453536226,0.36943665400445563
376,0.3325688931528859,0.65337,0.626299937747027,0.19793138598737134
377,0.3389238934000741,0.6886577777777778,0.6508147361300554,0.2567567820618556
378,0.3583157330367075,0.6165977777777778,1.4835062345520793,0.20783408178086782
379,0.3418323182548511,0.7057922222222223,0.6616875770246798,0.24585596955889483
38,0.411707164936349,0.6798566666666667,1.0510892660738562,0.26556430235890655
380,0.41285150315165,0.6868066666666667,0.9135599980267626,0.2720487346811571
381,0.34202344395006795,0.6758688888888889,0.6663106950879673,0.2465263517467975
382,0.3484733057100482,0.7075255555555555,0.693346753623649,0.24155326926806006
383,0.45825942775923867,0.6841566666666666,1.164458608725427,0.22878009346600062
384,0.41348039747868004,0.7010722222222222,0.8812123214246814,0.25298160074066006
385,0.4142946362625139,0.7134044444444444,0.9090330608714805,0.24194509755882676
386,0.4325239183042887,0.4186188888888889,1.0060502013153798,0.12509462738062807
387,0.36471184285008035,0.7171077777777778,0.7198135115638811,0.22027851722330855
388,0.48330861383018164,0.7886388888888889,1.2171307998082055,0.3066779625083389
389,0.4163671358917315,0.20773777777777777,0.8863638758589027,0.05758279830904013
39,0.3303410849709554,0.6681144444444445,0.6035045988301813,0.24287656698900414
390,0.7513621579532813,0.8952777777777777,2.686234357159497,0.40664472014940356
391,0.3387296167964405,0.6599922222222222,0.6414136147664834,0.25539306814209944
392,0.4250662408231368,0.36084222222222223,0.9873186961426881,0.10892698975681385
393,0.3422999943146706,0.6533044444444445,0.6632520702266065,0.19553260133676456
394,0.43067905228031145,0.6769411111111111,1.5657763616875964,0.2568828475015604
395,0.5271210745272524,0.6730344444444445,1.5713738200396454,0.2623878447959909
396,0.33710381120998634,0.6717633333333334,0.6238882091976891,0.22446965751233883
397,0.3979925503646026,0.11560888888888889,1.2899588835862315,0.04226838875559535
398,0.42798756760598194,0.6614322222222222,1.5407997508416935,0.2545581659496684
399,0.24770189142256827,0.2531877777777778,0.4085133252383914,0.07109385772618924
4,0.575584492584353,0.9224366666666667,2.2412497833817038,0.40642387724236645
40,0.33079789760227407,0.6593211111111111,0.634673200887911,0.258103025287808
400,0.4230174049561241,0.7147777777777777,0.9129447536254391,0.20619188383685244
401,0.4149685818193054,0.29710888888888887,0.9661186600575568,0.09126210339386723
402,0.4460936729699666,0.7066077777777777,1.67503580692949,0.27932896621700876
403,0.41310366147571376,0.7180777777777778,0.933854887675601,0.2513202503447682
404,0.3462577502162897,0.6700488888888889,0.6343338942602862,0.2272975656978244
405,0.40314354078605863,0.11551666666666667,1.3322228610671938,0.0430170597850702
406,0.27082732344580396,0.28121555555555555,0.42778627049210266,0.07580130508010406
407,0.6487243393276481,0.9574822222222222,1.8761684979287072,0.3978979051943856
408,0.43359112124582866,0.7442622222222223,1.5783349419856076,0.2596785234481277
409,0.4330076806328019,0.7262644444444445,1.5201090495039642,0.2646875761529033
41,0.3367984590285502,0.7190888888888889,0.6447987302643756,0.24375456224699213
410,0.34621988722036834,0.6726855555555555,0.6599082094795126,0.21699753784422296
411,0.33064311778519345,0.6768344444444444,0.6087323450839156,0.23858562984117834
412,0.3405224535904091,0.6611566666666666,0.6366220542559807,0.24179481558936938
413,0.33268051748856753,0.66946,0.6027361916170925,0.2486235902329017
414,0.22050326164874554,0.11147777777777777,0.2848267281030011,0.026472935855872542
415,0.2283296822395254,0.20216222222222222,0.32127220325133693,0.05278404397860962
416,0.26307365492522555,0.2763833333333333,0.4503971272196964,0.07351261153862651
417,0.8218353652206154,0.7502522222222222,2.9231575569433033,0.28283472610189747
418,0.340652061240885,0.6688044444444444,0.6364774690931795,0.2106924256398957
419,0.6177137141268075,0.9308877777777778,1.6218536612166212,0.3786958185777524
42,0.4247560177975528,0.6767111111111112,1.6003883655973161,0.2347356964221209
420,0.44313233222098625,0.6002977777777778,1.0570656024376086,0.18394832105634096
421,0.34037377437893956,0.7191666666666666,0.6397580096636851,0.23786788791844068
422,0.4295269422815474,0.30579666666666666,0.757381698768849,0.08961271335209656
423,0.49582548269682364,0.9150744444444444,1.2273524404653475,0.37056793899265156
424,0.4416627024471635,0.5705311111111111,1.0419653306782917,0.16273039357913405
425,0.42755884538375977,0.6936488888888889,1.606264193963055,0.24536316177703876
426,0.46460663212211095,0.7077566666666667,1.1072570468719853,0.22588711988868274
427,0.42697622469410457,0.6951133333333334,1.6295738214561593,0.25504866857847164
428,0.4308673281423804,0.7100911111111111,1.5670006632607008,0.26418026036772596
429,0.43081190260783586,0.6900255555555556,1.0676808511541187,0.26054197896699605
43,0.5098302428006427,0.6903211111111112,1.473338957064378,0.2155538000430864
430,0.3386607042392782,0.6774522222222222,0.6355890853251414,0.23868836208415053
431,0.41096962971202566,0.4492588888888889,0.8274584710685184,0.12612519100848496
432,0.434232914349277,0.69439,1.5984074805367159,0.2567902221293445
433,0.4288511212458287,0.7057522222222222,1.601452480768611,0.26581256493715755
434,0.4589259288715857,0.7066922222222223,1.1278249534508018,0.22143298217241514
435,0.39821150970213814,0.6928755555555556,0.8976239681026116,0.2503280182017636
436,0.41354278309232484,0.6640544444444444,0.9117726574008276,0.22168155374968646
437,0.3487054015572859,0.7126711111111111,0.6454550206133522,0.23222310978462052
438,0.41378952335928804,0.7034244444444444,0.8857867604015895,0.23659448199121522
439,0.41487322191323694,0.7310255555555556,0.8908176441965243,0.2559508873889723
44,0.42253031664812757,0.6910677777777777,1.4478602489281782,0.2561888886478285
440,0.43049440483253,0.6898644444444444,1.0739925607257363,0.262818196250613
441,0.4424894240514151,0.5660366666666666,1.061190640700974,0.16714367062387359
442,0.41554123044123104,0.55474,1.4307222948613758,0.16443527328178384
443,0.4096547208626869,0.67511,0.8995924515231842,0.26422551788932835
444,0.40604765152638733,0.7782744444444445,0.7413064328876456,0.2571588283375159
445,0.611216932394018,0.25848,2.2305199163231153,0.10126235334296797
446,0.5917246648127549,0.71969,1.4923968615562464,0.2630269621143267
447,0.6329936423186256,0.92915,1.806154434431631,0.3861871431795717
448,0.4214919387591151,0.6954455555555555,0.959489776021579,0.24300377386962999
449,0.6427506441107403,0.93991,1.7844448146216476,0.3976710513513513
