t_s,t_h,step_index,i_A,v_meas_V,v_pred_V,soc,v1_V,v2_V,h,z,v_cut_V
1185.096732403406,0.32919353677872387,2,-0.9999504685401917,3.726529836654663,3.7072861771604204,0.2515729693471323,-0.024734313568431456,-0.006991835590957968,0.0,0.0,3.3
1186.0968010343117,0.3294713336206421,2,-0.9999504685401917,3.726853847503662,3.707339781450422,0.2517037510891566,-0.024734763395804285,-0.006997908626457366,0.0,0.0,3.3
1187.1119448713068,0.32975331801980745,2,-1.0001318454742432,3.726853847503662,3.707415417010731,0.25183253323205657,-0.024735204119005615,-0.007003888398430922,0.0,0.0,3.3
1188.1279843436112,0.33003555120655864,2,-0.9999504685401917,3.726853847503662,3.707446171086522,0.2519632803704581,-0.024735672033431858,-0.00700995908366125,0.0,0.0,3.3
1189.143400221523,0.3303176111726453,2,-0.9999504685401917,3.727015972137451,3.707499790612298,0.25209411913138974,-0.024736115172654987,-0.007016033516279158,0.0,0.0,3.3
1190.159278458219,0.33059979957172747,2,-0.9997691512107849,3.727015972137451,3.7075305285833577,0.2522248775900104,-0.024736555796439855,-0.0070221038019553225,0.0,0.0,3.3
1191.1747890113625,0.3308818858364896,2,-0.9999504685401917,3.72733998298645,3.7076069477352402,0.2523556718673548,-0.024736971583116524,-0.007028175243812458,0.0,0.0,3.3
1192.1747986105977,0.3311596662807216,2,-1.0001318454742432,3.7275021076202393,3.7076833850046196,0.2524864425176179,-0.024737407910431834,-0.007034245258091291,0.0,0.0,3.3
1193.1904183249649,0.3314417828680458,2,-0.9999504685401917,3.7275021076202393,3.707713326841086,0.25261524041670297,-0.024737857874836316,-0.00704022338017258,0.0,0.0,3.3
1194.2060032879883,0.33172388980221895,2,-0.9999504685401917,3.7275021076202393,3.7077669110563027,0.25274602512401767,-0.024738289759666583,-0.007046293215925438,0.0,0.0,3.3
1195.2216129323353,0.33200600359231536,2,-0.9999504685401917,3.727663993835449,3.7078204908319194,0.252876805356287,-0.024738719442236618,-0.007052362425355587,0.0,0.0,3.3
1196.2216341704886,0.3322837872695802,2,-0.9999504685401917,3.727663993835449,3.7078740693146073,0.2530075887668519,-0.024739146958804397,-0.007058431363672068,0.0,0.0,3.3
1197.2216355643366,0.3325615654345379,2,-1.0001318454742432,3.7279880046844482,3.7079496763997786,0.2531363648068305,-0.024739565797597396,-0.007064406741967737,0.0,0.0,3.3
1198.2372026328994,0.3328436673980276,2,-0.9999504685401917,3.7279880046844482,3.7079796049922007,0.253265161649089,-0.024740004995796903,-0.007070382766667965,0.0,0.0,3.3
1199.237210111866,0.3331214472532961,2,-0.9999504685401917,3.7281501293182373,3.708033173474725,0.2533959395770295,-0.02474042598320435,-0.00707645020772659,0.0,0.0,3.3
1200.252885033402,0.333403579175945,2,-0.9999504685401917,3.7283120155334473,3.7080859187374786,0.2535247138451921,-0.024740838437040592,-0.007082424280105069,0.0,0.0,3.3
1201.268140156901,0.33368559448802804,2,-1.0001318454742432,3.7283120155334473,3.7081623413501394,0.2536555056617164,-0.024741255247245533,-0.007088491534920687,0.0,0.0,3.3
1202.2684143134593,0.3339634484204054,2,-1.0001318454742432,3.7284741401672363,3.7082159183236905,0.25378626713344826,-0.024741692573475412,-0.007094557052418151,0.0,0.0,3.3
1203.2841503368097,0.33424559731578046,2,-1.0001318454742432,3.7287981510162354,3.708268702148043,0.2539150991066336,-0.02474212128093257,-0.00710053265896738,0.0,0.0,3.3
1204.298567668719,0.3345273799079775,2,-0.9999504685401917,3.7286360263824463,3.7082994457875293,0.25404592251666147,-0.024742554426628743,-0.007106600218838424,0.0,0.0,3.3
1205.2996637223753,0.33480546214510426,2,-1.0001318454742432,3.7287981510162354,3.708375791726359,0.2541765523892131,-0.02474296204044248,-0.007112658296044644,0.0,0.0,3.3
1206.315266815445,0.3350875741154014,2,-1.0001318454742432,3.7289600372314453,3.708428611351591,0.25430549022000176,-0.024743384760860392,-0.0071186375817750575,0.0,0.0,3.3
1207.330856510225,0.33536968236395137,2,-1.0001318454742432,3.7291221618652344,3.708482193822201,0.2544362965090531,-0.024743811450306248,-0.007124703098880491,0.0,0.0,3.3
1208.3465214018404,0.3356518115005112,2,-0.9999504685401917,3.7291221618652344,3.7085129195126947,0.2545671010724494,-0.0247442359729222,-0.007130768117626594,0.0,0.0,3.3
1209.362085598267,0.3359339126661853,2,-1.0001318454742432,3.7292840480804443,3.7085893210517558,0.25469789159738765,-0.02474463556896807,-0.007136831977973248,0.0,0.0,3.3
1210.3620959493696,0.33621169331926937,2,-0.9999504685401917,3.7294461727142334,3.708620040386436,0.25482869287668114,-0.02474505590683225,-0.007142896007934011,0.0,0.0,3.3
1211.3777082803927,0.33649380785566463,2,-1.0001318454742432,3.7294461727142334,3.708695611689772,0.2549574675146982,-0.024745445269771287,-0.007148865584954379,0.0,0.0,3.3
1212.3933152280395,0.3367759208966776,2,-0.9999504685401917,3.7294461727142334,3.708726328632303,0.25508827499356707,-0.024745861526219146,-0.0071549290723364346,0.0,0.0,3.3
1213.3933224463585,0.33705370067954404,2,-0.9999504685401917,3.7297701835632324,3.7087798637226927,0.255219058056869,-0.02474625286583285,-0.007160990920323339,0.0,0.0,3.3
1214.4090224401896,0.3373358395667193,2,-1.0001318454742432,3.7297701835632324,3.7088554276621095,0.2553478322914672,-0.024746636257654248,-0.007166959249772087,0.0,0.0,3.3
1215.4235605171039,0.3376176556991955,2,-0.9999504685401917,3.7297701835632324,3.7088861419473083,0.25547865106101314,-0.024747046516840808,-0.007173022012438771,0.0,0.0,3.3
1216.424347442696,0.33789565206741556,2,-0.9995877742767334,3.7299323081970215,3.708893913976551,0.25560929648229813,-0.024747431449764653,-0.007179076234291215,0.0,0.0,3.3
1217.4401511241506,0.3381778197567085,2,-0.9999504685401917,3.7300941944122314,3.7089922937728512,0.2557381243779709,-0.02474776431580245,-0.007185045644915299,0.0,0.0,3.3
1218.4402104018172,0.3384556140005048,2,-0.9999504685401917,3.7302563190460205,3.709045827515919,0.25586893277533546,-0.024748146091228197,-0.007191106589506457,0.0,0.0,3.3
1219.455914656234,0.3387377540711761,2,-1.0001318454742432,3.7304182052612305,3.7091213827109306,0.2559977137137879,-0.02474852005989934,-0.007197073184312353,0.0,0.0,3.3
1220.4715640443292,0.33901987890120255,2,-0.9997691512107849,3.7304182052612305,3.7091292396174294,0.25612853303208305,-0.02474892077812454,-0.007203133895195806,0.0,0.0,3.3
1221.486787990364,0.3393018855528789,2,-1.0001318454742432,3.7305803298950195,3.709228425074998,0.2562592978451804,-0.024749273838111648,-0.007209191482866617,0.0,0.0,3.3
1222.5026969032785,0.33958408247313293,2,-0.9999504685401917,3.7307422161102295,3.709259097987645,0.25639005530135894,-0.024749670550751335,-0.007215248492340284,0.0,0.0,3.3
1223.516848113979,0.33986579114277193,2,-0.9997691512107849,3.7305803298950195,3.709289779550854,0.2565208772497264,-0.024750042707371637,-0.007221307981022186,0.0,0.0,3.3
1224.5176323629205,0.3401437867674779,2,-0.9999504685401917,3.7309043407440186,3.7093660256932246,0.25665144917255145,-0.024750389573251666,-0.007227355381790602,0.0,0.0,3.3
1225.5339374301261,0.3404260937305906,2,-0.9997691512107849,3.7309043407440186,3.7093959059533437,0.256780323467951,-0.024750752614178945,-0.007233323838143418,0.0,0.0,3.3
1226.5487612820812,0.34070798924502255,2,-0.9999504685401917,3.7310662269592285,3.709472261077187,0.25691117269970437,-0.02475109661660398,-0.00723938325262521,0.0,0.0,3.3
1227.5494027061582,0.34098594519615505,2,-0.9999504685401917,3.7310662269592285,3.709525722572973,0.25704185492118586,-0.024751461159041897,-0.0072454346062407055,0.0,0.0,3.3
1228.5652200064503,0.3412681166684584,2,-0.9999504685401917,3.7313902378082275,3.7095784347154783,0.25717071082455556,-0.02475181880031205,-0.007251400982262193,0.0,0.0,3.3
1229.5806396186406,0.3415501776718446,2,-1.00031316280365,3.7312283515930176,3.709677643534981,0.25730152097566283,-0.0247521800399743,-0.007257457430508423,0.0,0.0,3.3
1230.5962724756623,0.3418322979099062,2,-0.9999504685401917,3.7315523624420166,3.7096854952526677,0.2574323273430253,-0.024752584905737684,-0.007263513467377659,0.0,0.0,3.3
1231.6118681853873,0.3421144078292742,2,-0.9999504685401917,3.7313902378082275,3.7097389901634283,0.2575631137427631,-0.024752942199427735,-0.007269567980542308,0.0,0.0,3.3
1232.627494541256,0.34239652626146,2,-1.0001318454742432,3.7318763732910156,3.709815334383999,0.2576938953589207,-0.024753297670351816,-0.007275621854681041,0.0,0.0,3.3
1233.643087709667,0.3426786354749075,2,-0.9999504685401917,3.7317142486572266,3.709846003549045,0.25782470464414287,-0.02475367415808377,-0.007281676683005779,0.0,0.0,3.3
1234.6576887229537,0.34296046908970934,2,-1.0001318454742432,3.7320384979248047,3.7099223430931803,0.25795548593304707,-0.024754025920680663,-0.007287729706847719,0.0,0.0,3.3
1235.6587963503666,0.3432385545417685,2,-0.9999504685401917,3.7320384979248047,3.709952953705367,0.2580861631575665,-0.02475439834422388,-0.007293777588355465,0.0,0.0,3.3
1236.6743030890325,0.34352063974695346,2,-0.9999504685401917,3.7320384979248047,3.710005672454021,0.25821507909548064,-0.02475474148624646,-0.007299743457337614,0.0,0.0,3.3
1237.689938141509,0.3438027605948636,2,-0.9997691512107849,3.7322003841400146,3.7100363013176096,0.2583458492545409,-0.024755087813323945,-0.007305794720091863,0.0,0.0,3.3
1238.7053474180188,0.34408481872722746,2,-1.0001318454742432,3.7322003841400146,3.710135447701444,0.258476612221928,-0.024755409630437656,-0.007311845141357265,0.0,0.0,3.3
1239.705530653674,0.34436264740379835,2,-0.9999504685401917,3.7322003841400146,3.7101660922335897,0.25860739354805323,-0.0247557753425575,-0.007317896177668987,0.0,0.0,3.3
1240.7211209349111,0.3446447558152531,2,-0.9999504685401917,3.7323625087738037,3.7102187537970575,0.25873619044898555,-0.024756111299461852,-0.007323854899897275,0.0,0.0,3.3
1241.7211477268634,0.34492254103523984,2,-1.0001318454742432,3.7323625087738037,3.7102950779357635,0.2588669713660988,-0.02475645071674423,-0.007329904997468374,0.0,0.0,3.3
1242.7367274518726,0.3452046465144091,2,-0.9999504685401917,3.7323625087738037,3.7103249056215706,0.25899577147954844,-0.024756805709934465,-0.007335863142934967,0.0,0.0,3.3
1243.7513455175279,0.34548648486597994,2,-0.9999504685401917,3.7326865196228027,3.7103783713653957,0.25912655103730137,-0.024757141606489418,-0.007341912349413402,0.0,0.0,3.3
1244.751355923768,0.34576426553438,2,-1.0001318454742432,3.7328484058380127,3.7104546378602996,0.2592572067590009,-0.024757475486069228,-0.0073479554112354205,0.0,0.0,3.3
1245.7523186210854,0.3460423107280793,2,-0.9999504685401917,3.7330105304718018,3.710484458345966,0.25938600476202545,-0.02475782536234595,-0.007353912233226532,0.0,0.0,3.3
1246.7523370021393,0.34632009361170535,2,-0.9999504685401917,3.7330105304718018,3.7105371482661584,0.25951490203681216,-0.02475815134607837,-0.0073598731507636414,0.0,0.0,3.3
1247.7679221556364,0.3466022005987879,2,-0.9997691512107849,3.7330105304718018,3.7105669404650046,0.2596436777088726,-0.024758475397162867,-0.007365828040088699,0.0,0.0,3.3
1248.783561889745,0.34688432274715136,2,-0.9999504685401917,3.7331724166870117,3.7106432094304878,0.2597744342517683,-0.024758780040207436,-0.007371874023579484,0.0,0.0,3.3
1249.7835914134846,0.3471621087259679,2,-0.9999504685401917,3.7331724166870117,3.710696665849015,0.2599052215370913,-0.02475910595593237,-0.007377921103665529,0.0,0.0,3.3
1250.799176907828,0.34744421580773,2,-0.9999504685401917,3.733334541320801,3.7107492986308888,0.26003399864403215,-0.024759425249341858,-0.007383874833631312,0.0,0.0,3.3
1251.8147912638826,0.3477263309066341,2,-0.9999504685401917,3.7334964275360107,3.7108027480989345,0.2601647789447213,-0.024759747879684792,-0.007389920763085932,0.0,0.0,3.3
1252.8303577058882,0.34800843269608006,2,-1.0001318454742432,3.7334964275360107,3.7108790505284213,0.2602955629620284,-0.024760068884985963,-0.007395966447350402,0.0,0.0,3.3
1253.8460036454148,0.34829055656817076,2,-1.0001318454742432,3.7336585521698,3.71093252743381,0.26042636453054496,-0.02476041105462093,-0.007402012618437766,0.0,0.0,3.3
1254.8460217106845,0.348568339364079,2,-0.9999504685401917,3.7336585521698,3.710963152881298,0.2605571763380769,-0.024760751517761182,-0.00740805884576515,0.0,0.0,3.3
1255.8460537957885,0.3488461260543857,2,-0.9999504685401917,3.7338204383850098,3.711015774805936,0.26068595196947275,-0.024761062600099547,-0.007414010460762469,0.0,0.0,3.3
1256.8616028846786,0.34912822302352187,2,-0.9999504685401917,3.733982563018799,3.71106839551252,0.260814729406249,-0.024761372135208966,-0.007419961754996896,0.0,0.0,3.3
1257.8616192306768,0.3494060053418547,2,-1.0001318454742432,3.734144687652588,3.7111446842087266,0.2609455050188876,-0.02476168489328148,-0.007426004978890577,0.0,0.0,3.3
1258.8772080031652,0.34968811333421257,2,-0.9999504685401917,3.733982563018799,3.711174478711814,0.26107430378693314,-0.024762013776782794,-0.007431956535671153,0.0,0.0,3.3
1259.8928263040204,0.34997022952889456,2,-1.0001318454742432,3.734306573867798,3.7112507654187668,0.2612050845097598,-0.02476232329708429,-0.007437999168413826,0.0,0.0,3.3
1260.8928445096392,0.35024801236378866,2,-0.9999504685401917,3.734306573867798,3.7112813772429503,0.26133589275752317,-0.024762654065054682,-0.007444042749123366,0.0,0.0,3.3
1261.9084674971389,0.35053012986031634,2,-0.9999504685401917,3.734468698501587,3.7113339872420235,0.26146466840699223,-0.02476295565827006,-0.0074499919211716194,0.0,0.0,3.3
1262.9230424005527,0.35081195622237576,2,-1.0001318454742432,3.734630584716797,3.711410269734285,0.261595453535799,-0.024763260418114077,-0.0074560335135282416,0.0,0.0,3.3
1263.9385320317128,0.3510940366754758,2,-0.9999504685401917,3.734630584716797,3.711440820647386,0.261726127397454,-0.024763586105270748,-0.007462069642968327,0.0,0.0,3.3
1264.9395999053531,0.3513721110848203,2,-0.9999504685401917,3.734630584716797,3.711494238604718,0.2618568953535242,-0.024763887632250705,-0.007468109609134152,0.0,0.0,3.3
1265.9552865810936,0.351654246272526,2,-0.9997691512107849,3.734630584716797,3.711524050046139,0.2619858061722136,-0.024764183382245814,-0.007474063389337523,0.0,0.0,3.3
1266.9708502662497,0.3519363472961805,2,-0.9999504685401917,3.734954595565796,3.7116002879719905,0.26211657578609365,-0.024764459141525984,-0.007480102511407168,0.0,0.0,3.3
1267.9864853087015,0.352218468141306,2,-1.0001318454742432,3.734954595565796,3.711676557652824,0.26224735327834164,-0.024764756268555517,-0.007486141674310806,0.0,0.0,3.3
1269.0020684020794,0.35250057455613315,2,-0.9997691512107849,3.735116720199585,3.7116843087305065,0.2623781636823667,-0.02476507471822662,-0.007492182034068641,0.0,0.0,3.3
1270.0180129134421,0.35278278136484503,2,-0.9999504685401917,3.735116720199585,3.7117605354470973,0.26250891996002224,-0.024765345934798948,-0.007498219290626363,0.0,0.0,3.3
1271.033338101024,0.3530648161391733,2,-0.9999504685401917,3.735278606414795,3.711813965921208,0.26263974649251953,-0.02476563867972347,-0.007504259468113634,0.0,0.0,3.3
1272.049069873813,0.35334696385383696,2,-0.9999504685401917,3.735278606414795,3.7118673619255933,0.2627704932726466,-0.024765929764251612,-0.007510295547124952,0.0,0.0,3.3
1273.0635552046738,0.3536287653346316,2,-0.9999504685401917,3.735440731048584,3.7119207774209944,0.2629012924100947,-0.024766219490476873,-0.007516333626819299,0.0,0.0,3.3
1274.0642604072154,0.3539067390020043,2,-1.0001318454742432,3.735440731048584,3.711996978981225,0.26303193103909606,-0.024766507396175284,-0.0075223638812206995,0.0,0.0,3.3
1275.080162643541,0.35418893406765023,2,-0.9999504685401917,3.735602617263794,3.712026779132135,0.2631608185295655,-0.02476681243640725,-0.00752831298902068,0.0,0.0,3.3
1276.0957317271102,0.35447103659086393,2,-0.9999504685401917,3.735764741897583,3.712080197876513,0.26329163961816654,-0.024767097738956727,-0.007534350838952665,0.0,0.0,3.3
1277.0957808094458,0.35474882800262386,2,-0.9999504685401917,3.735764741897583,3.7121335972416944,0.26342241780558606,-0.024767381503131784,-0.007540386292487229,0.0,0.0,3.3
1278.1114028596166,0.3550309452387824,2,-1.0001318454742432,3.735926628112793,3.7122090322362657,0.263551197431152,-0.024767659526285787,-0.007546329105010267,0.0,0.0,3.3
1279.1267870137065,0.35531299639269626,2,-0.9999504685401917,3.736088752746582,3.712239609756716,0.2636820061618147,-0.024767963266200854,-0.007552365236198214,0.0,0.0,3.3
1280.142565031397,0.35559515695316585,2,-0.9999504685401917,3.736088752746582,3.7122929937730467,0.26381276053525393,-0.02476824259575753,-0.0075583983485336854,0.0,0.0,3.3
1281.1582976011666,0.35587730488921293,2,-0.9999504685401917,3.736088752746582,3.7123463966652026,0.2639435656278108,-0.02476852061830261,-0.007564433384824206,0.0,0.0,3.3
1282.1737892723957,0.3561593859089988,2,-0.9999504685401917,3.736250638961792,3.712399795343346,0.26407436486788866,-0.02476879722003663,-0.007570467734805219,0.0,0.0,3.3
1283.17382184872,0.3564371727357556,2,-1.0001318454742432,3.736412763595581,3.7124760330339472,0.26420513308666527,-0.024769072355461833,-0.00757650023753186,0.0,0.0,3.3
1284.1884119849813,0.35671900332916145,2,-1.0001318454742432,3.736250638961792,3.7125286348181,0.2643339339451227,-0.024769364397968993,-0.007582441670132157,0.0,0.0,3.3
1285.1894012633425,0.356997055906484,2,-0.9999504685401917,3.73657488822937,3.7125591469363415,0.2644646097687176,-0.024769659203224173,-0.00758846918031477,0.0,0.0,3.3
1286.2050497040836,0.35727918047335655,2,-0.9999504685401917,3.73657488822937,3.7126117632309463,0.2645935104664332,-0.024769926115821267,-0.007594414311145688,0.0,0.0,3.3
1287.2206450378746,0.35756129028829853,2,-1.0001318454742432,3.73673677444458,3.7126880017927686,0.264724298872938,-0.024770195575339014,-0.007600446093417434,0.0,0.0,3.3
1288.2362306926166,0.35784339741461574,2,-1.0001318454742432,3.73673677444458,3.712741414823546,0.26485510416262015,-0.024770486461928226,-0.0076064783333194665,0.0,0.0,3.3
1289.251891639431,0.3581255254553975,2,-0.9997691512107849,3.73673677444458,3.712749125978683,0.264985908205673,-0.024770775872394932,-0.007612510099687444,0.0,0.0,3.3
1290.267458121536,0.35840762725598224,2,-0.9999504685401917,3.736898899078369,3.712825319608808,0.265116674506955,-0.024771018230897217,-0.007618539519342932,0.0,0.0,3.3
1291.2674680415682,0.3586854077893245,2,-0.9999504685401917,3.737060785293579,3.7128786931736397,0.26524745235937536,-0.024771282137204483,-0.007624569150996609,0.0,0.0,3.3
1292.2674853549702,0.3589631903763806,2,-0.9999504685401917,3.737060785293579,3.712931247443673,0.26537622694188207,-0.024771540694812078,-0.00763050601371941,0.0,0.0,3.3
1293.2830445990921,0.3592452901664145,2,-1.00031316280365,3.737222909927368,3.713029499886669,0.2655050024764574,-0.024771797964742773,-0.007636442517142342,0.0,0.0,3.3
1294.2831564173018,0.35952309900480606,2,-0.9999504685401917,3.737060785293579,3.713037233466667,0.26563582683120707,-0.024772103522701292,-0.007642473248667668,0.0,0.0,3.3
1295.2986400535674,0.35980517779265764,2,-0.9999504685401917,3.737222909927368,3.713089787778571,0.26576461453547884,-0.024772358009455164,-0.007648409500279874,0.0,0.0,3.3
1296.2986865695264,0.3600829684915351,2,-0.9999504685401917,3.737222909927368,3.7131431481441592,0.26589538171956667,-0.02477261510891328,-0.007654436580138421,0.0,0.0,3.3
1297.314315236136,0.3603650875655933,2,-0.9999504685401917,3.737546920776367,3.7131956956604295,0.2660241610146518,-0.024772867027426693,-0.007660371631664651,0.0,0.0,3.3
1298.3298749414041,0.3606471874837234,2,-0.9999504685401917,3.737384796142578,3.713249060243386,0.26615494687477637,-0.02477312158519619,-0.007666398747206486,0.0,0.0,3.3
1299.345473473141,0.3609292981869836,2,-0.9999504685401917,3.737546920776367,3.7133024194979374,0.26628572385452104,-0.024773374836408166,-0.007672425037838151,0.0,0.0,3.3
1300.34548207991,0.36120707835553056,2,-1.0001318454742432,3.737870931625366,3.713378632587768,0.26641650583407844,-0.024773626814529635,-0.007678451143215363,0.0,0.0,3.3
1301.359886404501,0.3614888573345836,2,-0.9999504685401917,3.737708806991577,3.7134083499780446,0.2665453036053371,-0.02477389613439999,-0.007684385509659307,0.0,0.0,3.3
1302.3608999782264,0.36176691666061844,2,-0.9999504685401917,3.738032817840576,3.7134616433701773,0.2666759318028934,-0.02477414517963917,-0.007690403705432416,0.0,0.0,3.3
1303.376817186752,0.3620491158852089,2,-0.9997691512107849,3.737708806991577,3.713491385632207,0.2668048356292033,-0.02477438970217679,-0.007696342050958188,0.0,0.0,3.3
1304.391269886537,0.3623309083018158,2,-0.9999504685401917,3.737870931625366,3.7135675686282537,0.2669356349241691,-0.024774613811457652,-0.0077023672080313325,0.0,0.0,3.3
1305.3923283818756,0.36260898010607656,2,-1.0001318454742432,3.738032817840576,3.7136437131856543,0.26706626935115896,-0.02477485923751269,-0.007708384451969689,0.0,0.0,3.3
1306.3923399810797,0.36288676110585544,2,-0.9999504685401917,3.738032817840576,3.7136734775798987,0.2671952023445617,-0.024775122686204135,-0.00771432301358835,0.0,0.0,3.3
1307.4079198664872,0.36316886662957976,2,-1.0001318454742432,3.738356828689575,3.713748860181391,0.2673239771433009,-0.02477536208920513,-0.007720253790842216,0.0,0.0,3.3
1308.4079357363023,0.36344664881563954,2,-1.0001318454742432,3.738356828689575,3.7138022379680233,0.2674547804432828,-0.024775626802839883,-0.007726277675846814,0.0,0.0,3.3
1309.4235126844117,0.3637287535234477,2,-1.0001318454742432,3.738356828689575,3.7138547960106165,0.2675835791499976,-0.024775886149520202,-0.007732208837342144,0.0,0.0,3.3
1310.439113311354,0.3640108648087095,2,-0.9999504685401917,3.7385189533233643,3.713885316670269,0.26771438207166526,-0.02477614820801841,-0.007738231880387034,0.0,0.0,3.3
1311.4392068691936,0.364288668574776,2,-1.0001318454742432,3.7386810779571533,3.7139615112838924,0.26784516432102917,-0.024776386139165458,-0.0077442534594017245,0.0,0.0,3.3
1312.4546581400436,0.36457073837223436,2,-0.9999504685401917,3.7386810779571533,3.713991214907349,0.26797397303370224,-0.024776641718384097,-0.007750183860768187,0.0,0.0,3.3
1313.4695918599784,0.3648526644055496,2,-0.9999504685401917,3.7388429641723633,3.7140445448594055,0.2681047360499885,-0.024776877115300903,-0.007756203730044619,0.0,0.0,3.3
1314.4703721039696,0.3651306589177693,2,-0.9999504685401917,3.7386810779571533,3.714097846024425,0.2682354324195329,-0.024777111201010303,-0.007762220116318693,0.0,0.0,3.3
1315.4703887306653,0.3654084413140737,2,-0.9999504685401917,3.7388429641723633,3.714150402326563,0.26836430619920176,-0.024777340862087126,-0.007768152196698521,0.0,0.0,3.3
1316.4704136730218,0.36568622602028383,2,-0.9997691512107849,3.7390050888061523,3.7141800709958495,0.2684930816453477,-0.024777569202906843,-0.007774079348058201,0.0,0.0,3.3
1317.4704666851214,0.36596401852364485,2,-0.9999504685401917,3.7390050888061523,3.71425539850097,0.268621834811758,-0.024777773956922884,-0.007780004975749974,0.0,0.0,3.3
1318.486031447955,0.3662461198466542,2,-0.9997691512107849,3.7391669750213623,3.7142850661157913,0.26875061494337266,-0.024778000145846253,-0.0077859315377716036,0.0,0.0,3.3
1319.5015299862462,0.36652820277395726,2,-0.9999504685401917,3.7391669750213623,3.714361206142608,0.26888136886097136,-0.024778205890846384,-0.007791948425747788,0.0,0.0,3.3
1320.5015344376911,0.3668059817882475,2,-0.9999504685401917,3.7391669750213623,3.7144145277748217,0.2690121379640423,-0.024778433376747285,-0.007797965694955173,0.0,0.0,3.3
1321.5164966283648,0.36708791573010136,2,-1.0001318454742432,3.7394909858703613,3.7144898878082775,0.2691409118423409,-0.024778656265830094,-0.0078038907494498095,0.0,0.0,3.3
1322.5329463299308,0.36737026286942526,2,-0.9999504685401917,3.7393290996551514,3.7145203571964696,0.2692716355853025,-0.02477890414389258,-0.007809905205803737,0.0,0.0,3.3
1323.547314344305,0.367652031762307,2,-0.9999504685401917,3.7394909858703613,3.714573723992241,0.26940252717281193,-0.024779128302633308,-0.007815926871330696,0.0,0.0,3.3
1324.562983170697,0.36793416199186024,2,-1.00031316280365,3.7398149967193604,3.7146726794228537,0.26953315069458156,-0.024779350869441462,-0.007821935790103072,0.0,0.0,3.3
1325.5639986742171,0.3682122218539492,2,-0.9997691512107849,3.7394909858703613,3.714657521731226,0.26966398916572065,-0.02477961820126627,-0.007827954377741015,0.0,0.0,3.3
1326.5793010651576,0.3684942502958771,2,-0.9999504685401917,3.7398149967193604,3.7147328873282484,0.2697928698668363,-0.024779812927817637,-0.00783388221230566,0.0,0.0,3.3
1327.5795508110648,0.368772097447518,2,-0.9999504685401917,3.7398149967193604,3.714786187632485,0.2699236137113646,-0.02478003223242028,-0.007839895427909747,0.0,0.0,3.3
1328.595252443968,0.36905423678999116,2,-0.9999504685401917,3.7398149967193604,3.7148386962270137,0.27005241917704187,-0.024780247199727184,-0.007845819087487277,0.0,0.0,3.3
1329.6106982662805,0.3693363050739668,2,-0.9999504685401917,3.7398149967193604,3.7148920144666975,0.2701832144332772,-0.02478046439048432,-0.007851833844169013,0.0,0.0,3.3
1330.6264053828086,0.369618445939669,2,-0.9999504685401917,3.7401390075683594,3.7149453177633354,0.2703139767479373,-0.024780680426746835,-0.007857846671266863,0.0,0.0,3.3
1331.6264189569197,0.36989622748803325,2,-0.9999504685401917,3.7399771213531494,3.7149986332666436,0.27044477271031714,-0.024780895424092092,-0.007863860630773259,0.0,0.0,3.3
1332.6420002508269,0.3701783334030075,2,-0.9997691512107849,3.7398149967193604,3.7150282775470966,0.27057354776337167,-0.024781106035524525,-0.007869781264198659,0.0,0.0,3.3
1333.6577348857275,0.3704604819127021,2,-0.9999504685401917,3.7403011322021484,3.7151043969268365,0.2707043038093454,-0.024781296052423126,-0.007875792466984562,0.0,0.0,3.3
1334.6732199405174,0.37074256109458814,2,-0.9999504685401917,3.7401390075683594,3.715157709518045,0.270835103315357,-0.02478150793694285,-0.0078818053515094,0.0,0.0,3.3
1335.688860060585,0.37102468335016253,2,-0.9999504685401917,3.7404630184173584,3.7152110075220204,0.27096587068211286,-0.02478171869643045,-0.00788781634396569,0.0,0.0,3.3
1336.704450306735,0.3713067917518708,2,-0.9999504685401917,3.7403011322021484,3.715264312182357,0.27109665801713706,-0.02478192842045352,-0.00789382783967002,0.0,0.0,3.3
1337.720088602269,0.3715889135006303,2,-0.9999504685401917,3.7404630184173584,3.71531761274827,0.27122743892973206,-0.024782137071935027,-0.007899838625567241,0.0,0.0,3.3
1338.7347591082184,0.37187076641894956,2,-0.9999504685401917,3.7404630184173584,3.7153709143644185,0.271358226029805,-0.024782344676376793,-0.007905849281247584,0.0,0.0,3.3
1339.7356793751126,0.3721487998264202,2,-0.9997691512107849,3.7404630184173584,3.7154013177425202,0.27148888850441455,-0.024782551032912884,-0.007911853795459308,0.0,0.0,3.3
1340.7357000318211,0.37242658334217255,2,-0.9999504685401917,3.7406251430511475,3.715476657998883,0.27161775694381884,-0.02478273109999782,-0.007917775363045986,0.0,0.0,3.3
1341.751290849391,0.3727086919026086,2,-1.0001318454742432,3.7409491539001465,3.7155519893110935,0.27174653290892287,-0.024782932557257758,-0.007923692376868421,0.0,0.0,3.3
1342.7513127943002,0.37298647577619454,2,-1.0001318454742432,3.7407872676849365,3.715605315295929,0.2718773376169307,-0.02478315892868518,-0.007929702295393526,0.0,0.0,3.3
1343.7668905444025,0.3732685807067785,2,-0.9999504685401917,3.7409491539001465,3.715634968781377,0.2720061371060974,-0.02478338070948038,-0.007935619677637838,0.0,0.0,3.3
